"alpha","spec","ID","avg.pi"
"1500","98","105","5.84553000825729e-05"
"1500","98","106","9.01057404463349e-05"
"1500","98","107","4.6262385309142e-05"
"1500","98","108","0.000211876961858537"
"1500","98","109","0.000119871092012889"
"1500","98","110","0.000191980752040132"
"1500","98","111","4.25122618508664e-05"
"1500","98","112","9.04591945958114e-05"
"1500","98","113","5.55649977113217e-05"
"1500","98","114","9.51994910260248e-05"
"1500","98","115","7.21773427367178e-05"
"1500","98","116","0.000100546425074489"
"1500","98","117","0.000114458982021968"
"1500","98","118","0.000163671832110783"
"1500","98","119","0.000142792969621493"
"1500","98","120","0.000134638456513358"
"1500","98","121","0.000166266335973962"
"1500","98","122","0.000206951164669024"
"1500","98","123","0.000188696887247124"
"1500","98","124","6.75523575893123e-05"
"1500","98","125","6.53764838180669e-05"
"1500","98","126","0.000135636149786348"
"1500","98","127","0.000118878412273933"
"1500","98","128","0.000218941031314032"
"1500","98","129","7.60126962735906e-05"
"1500","98","130","0.000160799077108655"
"1500","98","131","6.8951133585113e-05"
"1500","98","132","0.000119873598779906"
"1500","98","133","8.41446484785679e-05"
"1500","98","134","8.20640318539898e-05"
"1500","98","135","0.000136440821998986"
"1500","98","136","7.57971143100801e-05"
"1500","98","137","6.24009513682185e-05"
"1500","98","138","0.000102885238701876"
"1500","98","139","7.04702343977567e-05"
"1500","98","140","0.000163518919322712"
"1500","98","141","8.22445190792544e-05"
"1500","98","142","8.37285251536523e-05"
"1500","98","143","0.000110874305186852"
"1500","98","144","6.81414478384399e-05"
"1500","98","145","4.08377414831337e-05"
"1500","98","146","8.61049402863029e-05"
"1500","98","147","8.49994560315572e-05"
"1500","98","148","0.000176636831125624"
"1500","98","149","0.000110372951783339"
"1500","98","150","0.000163095275696743"
"1500","98","151","0.00019032628580854"
"1500","98","152","0.000124155156845906"
"1500","98","153","6.95327035331878e-05"
"1500","98","154","8.67291252736763e-05"
"1500","98","155","6.99588539261737e-05"
"1500","98","156","0.000128491863786291"
"1500","98","157","7.62683865093821e-05"
"1500","98","158","3.08106734128781e-05"
"1500","98","159","0.000211380621989059"
"1500","98","160","0.000117920827273224"
"1500","98","161","0.000180041020735475"
"1500","98","162","9.50816729761992e-05"
"1500","98","163","6.64719410047423e-05"
"1500","98","164","6.70058823794834e-05"
"1500","98","165","0.000148315377361187"
"1500","98","166","0.000159696099620927"
"1500","98","167","9.66208279249835e-05"
"1500","98","168","0.000110177423955969"
"1500","98","169","0.000142998524516933"
"1500","98","170","7.90132963936146e-05"
"1500","98","171","8.82005975129863e-05"
"1500","98","172","0.000183999205856209"
"1500","98","173","0.000105131301949613"
"1500","98","174","4.48335281091306e-05"
"1500","98","175","0.00031064859588459"
"1500","98","176","9.71397286976192e-05"
"1500","98","177","0.000237190295201898"
"1500","98","178","5.54496864285138e-05"
"1500","98","179","0.000131306963147015"
"1500","98","180","0.000159385260510749"
"1500","98","181","0.000125453662161004"
"1500","98","182","8.33073882947015e-05"
"1500","98","183","0.00010689355916296"
"1500","98","184","7.51528751865661e-05"
"1500","98","185","0.000107999043417706"
"1500","98","186","9.40614188000507e-05"
"1500","98","187","0.000162889720801303"
"1500","98","188","0.00012159825448799"
"1500","98","189","4.66734951000225e-05"
"1500","98","190","0.000121355098087287"
"1500","98","191","0.000131943681969477"
"1500","98","192","0.000100486262666067"
"1500","98","193","9.31013270323237e-05"
"1500","98","194","0.000157650577734595"
"1500","98","195","5.86408008418726e-05"
"1500","98","196","7.34181924104119e-05"
"1500","98","197","0.000136458369368109"
"1500","98","198","0.000132194358671233"
"1500","98","199","7.93391761058979e-05"
