"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","218","0.543546365914787","18","-1.9718850118604","11","4982","2","6","0.810875","0.00536875000000003","0.00662093417604444","0.9410125","0.985","0.000401445202729827","0.915294299996125","4725.99571175779"
"1500","98","219","0.453458646616541","34","-2.46829427203045","19","4966","21","3","0.8020125","0.00098750000000003","0.00123127756736962","0.8333375","0.99","0.00422875553765606","0.890269786472318","4641.49484720624"
"1500","98","220","1.24741854636591","32","-1.99800357887293","21","4968","10","2","0.801925","0.000900000000000012","0.00112229946690777","0.83325","0.9625","0.00201288244766506","0.923910984848485","4853.04013798701"
"1500","98","221","0.484511278195489","31","-2.40032905523061","15","4969","9","7","0.8292875","0.00118750000000001","0.00143195212757941","0.8793375","0.9775","0.00181122962366673","0.932513607449669","4882.030421667"
"1500","98","222","1.57220551378446","30","-1.74690545231924","19","4970","11","7","0.6056625","0.03185625","0.0525973623924216","0.874575","0.98","0.00221327967806841","0.803851975572838","4483.97935696017"
"1500","98","223","2.58001253132832","26","-0.909819290568488","19","4974","8","3","0.4499125","0.08690625","0.193162559386547","0.802375","0.985","0.00160836349014877","0.709478048591467","4205.90759613025"
"1500","98","224","0.653170426065163","32","-2.32552724157296","22","4968","14","3","0.7974875","0.00093125000000005","0.00116772990172266","0.828725","0.9875","0.00281803542673108","0.906354815909529","4750.38316519951"
"1500","98","225","0.987443609022556","24","-1.88387590165473","18","4976","3","3","0.6953875","0.00648749999999998","0.00932933076881592","0.8115875","0.98","0.000602893890675241","0.85600109609061","4693.07166344799"
"1500","98","226","1.16610275689223","37","-2.16612280832569","20","4963","13","5","0.83335","0.000693750000000048","0.000832483350333051","0.860725","0.97","0.00261938343743703","0.942246730067397","4896.49355337116"
"1500","98","227","0.426842105263158","23","-2.25191887372003","18","4977","9","5","0.7821375","0.00333125000000001","0.00425916159243101","0.8792125","0.98","0.00180831826401447","0.903080797536406","4769.15238269221"
"1500","98","228","1.13892230576441","29","-1.96788760734441","15","4971","6","4","0.7648","0.00354374999999996","0.00463356433054388","0.8476875","0.985","0.0012070006035003","0.89060461631857","4781.49688714948"
"1500","98","229","0.964636591478697","30","-2.1011909294043","17","4970","8","6","0.8290375","0.000937500000000036","0.00113082942568947","0.8608875","0.9625","0.00160965794768612","0.946496212121212","4802.37679924243"
"1500","98","230","1.4318671679198","29","-1.79195953379795","20","4971","9","5","0.5813375","0.03743125","0.0643881566215839","0.865275","0.98","0.00181050090525045","0.794535205386502","4608.20410773005"
"1500","98","231","0.991817042606516","24","-1.88078660733782","21","4976","6","5","0.366375","0.181475","0.495325827362675","0.727575","0.9875","0.00120578778135048","0.666542440403521","3568.36365096704"
"1500","98","232","0.482431077694236","30","-2.38237451900568","19","4970","12","6","0.824225","0.000668749999999996","0.000811368255027445","0.8469125","0.97","0.00241448692152917","0.936772423346386","4825.27141772557"
"1500","98","233","0.9015664160401","28","-2.08124315067385","17","4972","16","3","0.74745","0.00354374999999996","0.00474111980734491","0.8293875","0.9725","0.00321802091713596","0.887015344658522","4852.09094824159"
"1500","98","234","3.37733082706767","42","-1.30627198340957","28","4958","17","6","0.39825","0.079025","0.198430634023854","0.709","0.9825","0.00342880193626462","0.678357220750896","3691.04980656385"
"1500","98","235","1.05854636591479","34","-2.15210893813387","22","4966","9","6","0.6972875","0.00423125000000002","0.00606815696538375","0.793025","0.9725","0.0018123238018526","0.859009355206318","4608.90923064691"
"1500","98","236","0.786390977443609","30","-2.20512947874136","17","4970","10","1","0.6697375","0.00958124999999999","0.0143059780884301","0.8038","0.97","0.00201207243460765","0.850302352220357","4896.61434774501"
"1500","98","237","1.93546365914787","26","-1.33509683623979","20","4974","10","3","0.5777875","0.03388125","0.0586396382753174","0.846975","0.98","0.00201045436268597","0.788676340101258","4538.78605355185"
"1500","98","238","0.760137844611529","28","-2.16879705112907","23","4972","7","3","0.8062375","0.000731249999999961","0.00090699080605896","0.83765","0.985","0.00140788415124698","0.913285801010062","4801.54292762946"
"1500","98","239","0.593922305764411","31","-2.33832768167657","23","4969","10","4","0.75095","0.00272499999999998","0.00362873693321789","0.833125","0.985","0.0020124773596297","0.88403663088826","4741.09827437"
"1500","98","240","0.518508771929825","30","-2.36133690064647","13","4970","9","9","0.916975","0.000168750000000051","0.000184029008424494","0.92655","0.975","0.00181086519114688","0.9821633379474","4957.71030255092"
"1500","98","241","0.421265664160401","27","-2.35705386212212","15","4973","4","9","0.874625","0.000399999999999956","0.000457338859511169","0.898","0.98","0.000804343454655138","0.95464272665588","4870.48655331698"
"1500","98","242","0.920238095238095","34","-2.22438118123159","21","4966","9","2","0.7777","0.00329999999999997","0.0042432814710042","0.8745","0.98","0.0018123238018526","0.898226681977139","4783.57913382744"
"1500","98","243","0.497606516290727","23","-2.20010074826026","15","4977","3","5","0.8839","0.000299999999999967","0.000339404910057661","0.898","0.975","0.000602772754671489","0.964418957221014","4883.60005932371"
"1500","98","244","0.148872180451128","13","-2.12890882844556","9","4987","8","3","0.9266625","0.000256249999999958","0.000276530020368751","0.9459125","0.9825","0.00160417084419491","0.979793062263073","4966.19252739264"
"1500","98","245","0.821666666666667","31","-2.20926881522701","14","4969","3","5","0.70915","0.011925","0.0168159063667771","0.888675","0.9775","0.000603743207888911","0.86787986097449","4756.7820053774"
"1500","98","246","0.515977443609023","23","-2.18664840685349","17","4977","7","2","0.79365","0.00155000000000005","0.00195300195300202","0.84705","0.9875","0.00140646976090014","0.902075435327379","4720.33255799011"
"1500","98","247","0.587619047619048","36","-2.43122830557268","24","4964","15","11","0.75825","0.00134999999999996","0.00178041543026701","0.80175","0.9875","0.00302175664786463","0.878391055709054","4759.58360855876"
"1500","98","248","0.17422305764411","20","-2.36288115963024","17","4980","15","1","0.90745","0.000193749999999993","0.000213510386247168","0.9265","0.99","0.00301204819277108","0.962485615650173","4908.67639688019"
"1500","98","249","0.464210526315789","24","-2.2534758870652","17","4976","7","3","0.802025","0.001","0.00124684392631153","0.828875","0.9775","0.00140675241157556","0.918663518919273","4878.06544035675"
"1500","98","250","1.30606516290727","40","-2.16375891021119","21","4960","14","6","0.7303875","0.00363124999999997","0.00497167599390731","0.8241625","0.9775","0.00282258064516129","0.874640960062955","4731.0062102433"
"1500","98","251","0.666328320802005","32","-2.31827518350091","21","4968","7","3","0.8468125","0.000412500000000038","0.000487120820724821","0.8652125","0.97","0.00140901771336554","0.949172860225366","4862.97233543781"
"1500","98","252","0.542355889724311","31","-2.3675494950055","19","4969","12","3","0.8109375","0.000937500000000036","0.00115606936416189","0.8469375","0.98","0.00241497283155565","0.920272456808811","4813.43742496999"
"1500","98","253","0.539197994987469","20","-2.06251200118723","14","4980","2","4","0.7768125","0.00241250000000004","0.00310564003540113","0.8472125","0.98","0.000401606425702811","0.90160629469179","4868.18198366303"
"1500","98","254","0.937719298245614","36","-2.25730563489373","17","4964","12","3","0.5917625","0.02550625","0.0431021735916013","0.821275","0.9775","0.0024174053182917","0.798458915338711","4503.97205718408"
"1500","98","255","0.515112781954887","37","-2.48174498023045","18","4963","17","6","0.8792125","0.000306249999999952","0.00034832307320466","0.8979625","0.975","0.00342534757203304","0.961953727506427","4941.82434908707"
"1500","98","256","3.19538847117795","23","-0.224616154076197","15","4977","9","2","0.572575","0.05776875","0.100892896127145","0.916975","0.9875","0.00180831826401447","0.787894364839684","4283.12358799717"
"1500","98","257","0.774160401002506","27","-2.13163183333741","17","4973","7","3","0.8424375","0.000631249999999972","0.000749313747310598","0.8699625","0.9825","0.00140760104564649","0.93504310120995","4829.30274705302"
"1500","98","258","0.826052631578947","26","-2.06709346102498","16","4974","3","4","0.763575","0.00231875000000004","0.00303670235405826","0.815925","0.975","0.00060313630880579","0.879974952211456","4594.38906466284"
"1500","98","259","1.40912280701754","28","-1.76703123944418","22","4972","11","1","0.6078125","0.0149125","0.0245347043701799","0.7849125","0.985","0.00221238938053097","0.803373761640898","4430.3404954728"
"1500","98","260","0.638671679197995","29","-2.26831318359348","16","4971","5","11","0.820575","0.00155000000000005","0.00188891935533017","0.883925","0.9775","0.00100583383625025","0.927890353465801","4837.30201980458"
"1500","98","261","0.46093984962406","26","-2.30799725359189","13","4974","2","3","0.87935","0.000443749999999965","0.000504634104736413","0.9027875","0.9825","0.000402090872537193","0.954795658721504","4933.70023238303"
"1500","98","262","0.783320802005013","40","-2.4001618105339","21","4960","10","12","0.819675","0.000650000000000039","0.000792997224509762","0.8423","0.975","0.00201612903225806","0.927150484476963","4859.61795530947"
"1500","98","263","0.364010025062657","18","-2.13300673731224","9","4982","3","6","0.8937875","0.000762499999999999","0.000853111058277274","0.9315875","0.99","0.000602167804094741","0.955843242552103","4868.12938243191"
"1500","98","264","0.431779448621554","23","-2.24830344226419","22","4977","10","4","0.810675","0.000674999999999981","0.000832639467110718","0.833175","0.975","0.00200924251557163","0.919847076659416","4770.39014567266"
"1500","98","265","1.5093984962406","35","-1.94561995871566","18","4965","7","5","0.829325","0.00122500000000003","0.00147710487444612","0.883925","0.98","0.0014098690835851","0.930267759277624","4765.00531734433"
"1500","98","266","0.630413533834586","29","-2.27327261382264","14","4971","7","4","0.7148875","0.01348125","0.0188578622510535","0.9075125","0.99","0.00140816737075035","0.85112517580872","4566.8061820739"
"1500","98","267","0.401929824561404","18","-2.09897628144449","17","4982","8","2","0.870075","0.000518750000000012","0.000596212970146266","0.9027125","0.98","0.00160578081091931","0.952293961062686","4860.73118377786"
"1500","98","268","0.449335839598997","25","-2.29065893049088","15","4975","4","12","0.856175","0.00055000000000005","0.000642392034338833","0.883925","0.98","0.000804020100502513","0.944901873792996","4879.41678845451"
"1500","98","269","1.33323308270677","38","-2.10824078424308","12","4962","6","9","0.7242","0.010175","0.0140499861916598","0.888975","0.975","0.00120918984280532","0.877371300507547","4613.28161624151"
"1500","98","270","0.963421052631579","36","-2.24453752702766","19","4964","13","5","0.6882","0.007575","0.0110069747166521","0.824325","0.98","0.00261885576148268","0.852719348609009","4439.58728273918"
"1500","98","271","0.913258145363409","32","-2.1821782270153","16","4968","4","5","0.6916","0.00684375000000004","0.00989553209947952","0.815725","0.9875","0.000805152979066023","0.852656942748827","4797.2546873996"
"1500","98","272","0.373796992481203","25","-2.34219804498414","14","4975","10","8","0.784275","0.00546875000000002","0.00697300054190179","0.9122375","0.985","0.00201005025125628","0.903398302786066","4804.80594412369"
"1500","98","273","0.952581453634085","38","-2.28846174099628","15","4962","10","10","0.87485","0.000624999999999987","0.000714408184260144","0.907575","0.9725","0.00201531640467553","0.962002756208094","4907.98657673654"
"1500","98","274","1.2053007518797","27","-1.85622808700957","22","4973","6","3","0.6446625","0.00466250000000001","0.00723246660074072","0.7326625","0.9875","0.00120651518198271","0.819719848358286","4495.21411039003"
"1500","98","275","0.697330827067669","39","-2.42451215372854","20","4961","9","10","0.8019125","0.000887500000000041","0.00110672922544547","0.8332375","0.985","0.00181415037290869","0.910980225003552","4726.50292556283"
"1500","98","276","0.600175438596491","26","-2.21612870474473","16","4974","5","2","0.7984625","0.00190625","0.00238740078588537","0.8654","0.9825","0.00100522718134298","0.902152464039051","4713.05838785896"
"1500","98","277","0.682293233082707","37","-2.40069018811932","19","4963","12","10","0.746775","0.00286874999999998","0.00384151852967758","0.8244","0.9775","0.00241789240378803","0.887120466915863","4690.87742802807"
"1500","98","278","0.935225563909774","31","-2.14491691428247","21","4969","14","3","0.6226625","0.01035625","0.0166322044446228","0.751775","0.99","0.00281746830348159","0.802333461194221","4343.27370540851"
"1500","98","279","0.65859649122807","28","-2.23165805196096","20","4972","14","5","0.7067125","0.00530624999999996","0.00750835735889765","0.8155875","0.98","0.00281576830249397","0.860711675974738","4700.21925726813"
"1500","98","280","1.9183709273183","40","-1.88685327637281","23","4960","6","4","0.657375","0.00531875000000004","0.00809089180452563","0.7502375","0.98","0.00120967741935484","0.82969492144684","4497.55889529725"
"1500","98","281","0.885137844611529","25","-1.9933172276488","19","4975","7","4","0.6696875","0.00546250000000004","0.00815678954736356","0.7634125","0.98","0.0014070351758794","0.838939923795605","4624.10451354455"
"1500","98","282","0.43531328320802","22","-2.21550677611397","13","4978","5","1","0.9027625","0.000262500000000054","0.000290774151562625","0.9170125","0.98","0.00100441944556047","0.96964872905684","4897.38917741009"
"1500","98","283","0.697568922305764","28","-2.20753146766043","15","4972","4","3","0.8253125","0.00175625000000001","0.00212798182506628","0.8888375","0.9825","0.00080450522928399","0.926598120164096","4814.3357090928"
"1500","98","284","0.447380952380952","20","-2.13807611531296","12","4980","6","3","0.852125","0.00111874999999995","0.00131289423500067","0.89825","0.97","0.00120481927710843","0.95192999280748","4913.82125922374"
"1500","98","285","0.401516290726817","27","-2.36966936289854","19","4973","9","5","0.8699","0.000343749999999976","0.000395160363260117","0.88855","0.9825","0.00180977277297406","0.949803967388482","4848.90692994755"
"1500","98","286","1.76934837092732","38","-1.90176034781548","22","4962","14","9","0.441125","0.031525","0.0714650042504959","0.588325","0.9725","0.00282144296654575","0.635345718601754","4221.4058847693"
"1500","98","287","0.54187969924812","28","-2.30391368095617","15","4972","6","8","0.825","0.00144374999999997","0.00174999999999996","0.8749125","0.9825","0.00120675784392599","0.925656903982967","4853.4512709664"
"1500","98","288","0.56047619047619","22","-2.12036373609122","14","4978","3","6","0.8839375","0.000337499999999991","0.000381814325107817","0.9027375","0.975","0.00060265166733628","0.964418957221014","4887.89706677213"
"1500","98","289","0.419987468671679","17","-2.03863592491851","18","4983","6","3","0.720175","0.00614999999999999","0.00853959107161452","0.846925","0.9825","0.00120409391932571","0.868937269564314","4851.78538972841"
"1500","98","290","0.505889724310777","34","-2.44089669432629","19","4966","8","10","0.869875","0.000318750000000034","0.000366431958614783","0.8838625","0.9775","0.00161095449053564","0.952029641287953","4867.05048855663"
"1500","98","291","0.899160401002506","35","-2.25643480450436","16","4965","9","8","0.8253875","0.00183124999999995","0.00221865487422568","0.8979875","0.9875","0.00181268882175227","0.917008288890317","4818.38554263317"
"1500","98","292","0.710864661654135","33","-2.3142766926277","17","4967","9","9","0.6547","0.0147","0.0224530319230182","0.8427","0.9825","0.00181195892893094","0.833028249467726","4863.06820896297"
"1500","98","293","0.56218045112782","35","-2.42807005961462","23","4965","17","6","0.837675","0.00044999999999995","0.000537201181842541","0.855975","0.9675","0.00342396777442095","0.946526355250298","4896.03334404413"
"1500","98","294","1.02733082706767","17","-1.46767593878796","14","4983","2","1","0.79375","0.00165000000000004","0.00207874015748037","0.8427","0.965","0.000401364639775236","0.924318686494852","4725.15496265393"
"1500","98","295","0.32593984962406","16","-2.08319814512933","15","4984","4","1","0.7978875","0.00133125000000001","0.00166846829910232","0.8425125","0.9875","0.000802568218298555","0.897359120992097","4777.03927263381"
"1500","98","296","0.589172932330827","33","-2.37956013260991","20","4967","14","4","0.73095","0.00419375","0.00573739653875093","0.8204625","0.985","0.00281860277833702","0.870797328890094","4708.25499541468"
"1500","98","297","0.458884711779449","29","-2.37628426932608","21","4971","10","6","0.82875","0.000650000000000039","0.000784313725490244","0.8606","0.985","0.0020116676725005","0.925588664574211","4799.21548417096"
"1500","98","298","0.960802005012531","35","-2.2250386563549","19","4965","12","7","0.699225","0.00616875000000006","0.00882226751045809","0.80745","0.98","0.00241691842900302","0.860972649929537","4747.59308288533"
"1500","98","299","0.441441102756892","25","-2.29604540065192","12","4975","10","6","0.773775","0.00376874999999999","0.00487060191916253","0.8703","0.99","0.00201005025125628","0.884880450070324","4785.88465669352"
"1500","98","300","0.252017543859649","20","-2.29885740905121","11","4980","11","4","0.8890375","0.000731249999999961","0.000822518735148924","0.93145","0.9925","0.00220883534136546","0.948038317685673","4921.61908124062"
"1500","98","301","0.479010025062657","27","-2.32016793091797","18","4973","8","4","0.806425","0.000918749999999968","0.00113928759649064","0.83335","0.98","0.00160868690931028","0.915816326530612","4809.87897332846"
"1500","98","302","0.307092731829574","21","-2.28436029446397","12","4979","8","2","0.912275","0.000249999999999972","0.000274040174289521","0.931375","0.98","0.00160674834304077","0.974672477686727","4936.24269925362"
"1500","98","303","0.3834335839599","28","-2.40200259796449","19","4972","16","5","0.789275","0.00161875","0.00205093281809256","0.8469625","0.9825","0.00321802091713596","0.903957002648388","4873.47971516851"
"1500","98","304","0.642268170426065","26","-2.18835564601215","18","4974","5","6","0.811075","0.00107500000000005","0.00132540147335332","0.851575","0.985","0.00100522718134298","0.913763707521215","4776.04012477235"
"1500","98","305","0.386817042606516","28","-2.39990800704451","16","4972","11","5","0.8839875","0.000387499999999985","0.000438354614742839","0.9121875","0.98","0.00221238938053097","0.959666475285766","4918.32088705047"
"1500","98","306","0.849486215538847","36","-2.30113803249737","15","4964","12","8","0.8215125","0.00248749999999998","0.00302795149191275","0.9074875","0.9725","0.0024174053182917","0.933327591233138","4872.88152943047"
"1500","98","307","0.312017543859649","21","-2.2804682257623","12","4979","10","2","0.8888","0.000493749999999959","0.000555524302430197","0.917075","0.9875","0.00200843542880096","0.955124333354752","4924.71637859025"
"1500","98","308","1.68427318295739","42","-2.03910584120475","21","4958","9","15","0.3793125","0.0768125","0.202504531224254","0.6598125","0.985","0.0018152480839048","0.667771018199197","3819.36702574237"
"1500","98","309","1.74195488721805","30","-1.64792122922308","23","4970","7","5","0.5790625","0.0165625","0.0286022665947113","0.7628125","0.975","0.00140845070422535","0.767945422187067","4246.4053457254"
"1500","98","310","0.401516290726817","23","-2.27046401831968","10","4977","5","3","0.926625","0.000218750000000045","0.000236071765816857","0.945875","0.9875","0.00100462125778581","0.974927713165842","4942.83187688749"
"1500","98","311","0.783784461152882","28","-2.15415818792165","11","4972","13","3","0.82285","0.00382499999999997","0.0046484778513702","0.93145","0.99","0.00261464199517297","0.918354430379747","4792.21788773814"
"1500","98","312","0.484273182957393","20","-2.10771433668785","18","4980","9","3","0.87005","0.000493749999999959","0.000567496120912545","0.898025","0.9725","0.00180722891566265","0.959584448625871","4939.10713433864"
"1500","98","313","1.08026315789474","36","-2.18649274997094","22","4964","15","5","0.7547875","0.00223125000000002","0.00295613003659973","0.8241875","0.97","0.00302175664786463","0.898838541250433","4646.22693731852"
"1500","98","314","0.53483709273183","34","-2.42577040262059","13","4966","5","12","0.8749375","0.000712500000000005","0.000814343881705842","0.9170125","0.9775","0.00100684655658478","0.954856056134828","4817.20217063414"
"1500","98","315","0.915","41","-2.3566848656092","20","4959","20","5","0.8019625","0.000937500000000036","0.0011690072790187","0.8332875","0.9575","0.00403307118370639","0.936304731179856","4908.25647615272"
"1500","98","316","0.429862155388471","22","-2.21965047078857","15","4978","4","4","0.8746","0.000375000000000014","0.000428767436542436","0.8933","0.9825","0.000803535556448373","0.952290076335878","4897.69021005349"
"1500","98","317","0.922230576441103","36","-2.26500011627963","28","4964","12","2","0.65035","0.00232500000000002","0.00357499807795806","0.68255","0.9725","0.0024174053182917","0.831381019266955","4570.21505048631"
"1500","98","318","0.218571428571429","19","-2.2962146644721","16","4981","10","2","0.8933125","0.000287499999999996","0.000321835863709504","0.9122125","0.985","0.00200762899016262","0.959817103886542","4883.7460249803"
"1500","98","319","0.513634085213033","27","-2.29805078076236","17","4973","8","3","0.8653375","0.00043749999999998","0.000505583081745538","0.8885875","0.985","0.00160868690931028","0.945163456943207","4868.60058640421"
"1500","98","320","0.563947368421053","23","-2.15152182915559","17","4977","4","4","0.820125","0.00109999999999999","0.00134125895442767","0.86085","0.9825","0.000803697006228652","0.923865347665784","4878.49298956224"
"1500","98","321","0.510288220551378","34","-2.43859828376841","18","4966","12","7","0.856125","0.000499999999999945","0.000584026865235737","0.883875","0.985","0.00241643173580346","0.940093773007324","4831.83529016675"
"1500","98","322","2.7833709273183","35","-1.29674282732325","18","4965","15","4","0.567675","0.02376875","0.0418703483507289","0.7704875","0.99","0.00302114803625378","0.785411072752845","4333.27455568342"
"1500","98","323","0.218220551378446","16","-2.18953276737101","13","4984","8","1","0.884075","0.000475000000000003","0.000537284732630154","0.912275","0.9875","0.00160513643659711","0.952695495727045","4854.07966972949"
"1500","98","324","0.154122807017544","16","-2.25280656829774","12","4984","11","1","0.9170125","0.000206249999999963","0.000224915145649556","0.931375","0.99","0.00220706260032103","0.967484976345736","4883.15230149597"
"1500","98","325","0.369661654135338","24","-2.32026306649525","15","4976","12","1","0.8607875","0.000531249999999983","0.000617167419368872","0.883975","0.9725","0.00241157556270096","0.954403307449712","4892.2470781544"
"1500","98","326","0.4884335839599","24","-2.23636526839876","15","4976","6","1","0.7978625","0.00130624999999995","0.00163718685863786","0.8424875","0.9875","0.00120578778135048","0.897237036561074","4765.1874381546"
"1500","98","327","0.680689223057644","25","-2.13280970491448","17","4975","8","2","0.6912","0.0146937499999999","0.0212583188657407","0.8886","0.98","0.00160804020100503","0.854715799363224","4665.3040020356"
"1500","98","328","0.901027568922306","33","-2.21226081354933","23","4967","7","3","0.7498875","0.00166250000000001","0.00221699921654916","0.7974625","0.98","0.00140930138916851","0.887898637715956","4609.17854533118"
"1500","98","329","0.3618671679198","26","-2.37336605452661","16","4974","9","6","0.883925","0.00032500000000002","0.00036767825324549","0.902725","0.9775","0.00180940892641737","0.962115548560561","4901.87353924848"
"1500","98","330","0.740451127819549","30","-2.23191791531825","15","4970","11","4","0.851725","0.00071874999999999","0.000843875664093446","0.8840125","0.9625","0.00221327967806841","0.959043560606061","4850.37095508658"
"1500","98","331","0.359561403508772","24","-2.32739765451653","14","4976","7","9","0.7771375","0.00273749999999995","0.00352254266458632","0.8563375","0.995","0.00140675241157556","0.88891561079959","4788.53715048795"
"1500","98","332","0.933922305764411","28","-2.06121265528351","19","4972","9","2","0.7934375","0.00133749999999999","0.00168570303269002","0.8423875","0.98","0.00181013676588898","0.911640743253823","4795.76462106582"
"1500","98","333","0.932944862155389","35","-2.23922723885871","19","4965","12","3","0.842375","0.000568750000000007","0.000675174358213393","0.8699","0.98","0.00241691842900302","0.935030533952712","4824.6709248917"
"1500","98","334","0.475338345864662","30","-2.38651043147227","14","4970","10","5","0.8933375","0.000312500000000049","0.000349811801250982","0.9122375","0.9775","0.00201207243460765","0.967066692897895","4941.43714997705"
"1500","98","335","0.237769423558897","15","-2.12669256357094","11","4985","6","1","0.917075","0.00026875000000004","0.0002930512771584","0.936225","0.9825","0.00120361083249749","0.964824479410085","4931.19307914005"
"1500","98","336","0.420639097744361","23","-2.25646110359476","14","4977","5","3","0.86085","0.000593749999999948","0.000689725271533889","0.888675","0.9825","0.00100462125778581","0.944909643246612","4835.16300566028"
"1500","98","337","0.811691729323308","21","-1.88557675652482","16","4979","6","1","0.721675","0.00341875000000003","0.00473724321890051","0.8021875","0.975","0.00120506125728058","0.875749785775493","4726.38630281458"
"1500","98","338","0.385601503759399","23","-2.2821178202205","13","4977","8","8","0.7916","0.00394375000000002","0.0049819984840829","0.8981","0.9875","0.0016073940124573","0.903970956756409","4789.09846430637"
"1500","98","339","0.244987468671679","12","-1.95729403383677","12","4988","2","4","0.7947875","0.00268749999999995","0.00338140697985305","0.8748875","0.995","0.000400962309542903","0.898510183157602","4788.65486753668"
"1500","98","340","0.774761904761905","28","-2.15974376370827","17","4972","8","1","0.846975","0.000574999999999992","0.00067888662593346","0.869975","0.9825","0.00160901045856798","0.937581139325959","4819.2697785221"
"1500","98","341","1.10604010025063","29","-1.9876350199716","21","4971","11","5","0.5760125","0.03210625","0.0557388077515679","0.837825","0.98","0.00221283443975055","0.78774988256172","4534.68398663813"
"1500","98","342","0.725175438596491","21","-1.95395040109561","16","4979","8","1","0.7097","0.00829374999999999","0.0116862758912216","0.8562625","0.98","0.00160674834304077","0.858545592149903","4805.47823477217"
"1500","98","343","0.557606516290727","29","-2.31699687729978","17","4971","6","6","0.8424375","0.000631249999999972","0.000749313747310598","0.8699625","0.9825","0.0012070006035003","0.93504310120995","4822.40264579114"
"1500","98","344","0.637832080200501","18","-1.88726995900218","9","4982","3","1","0.8797875","0.000881250000000056","0.00100166233323394","0.9266625","0.98","0.000602167804094741","0.957409050576753","4837.2323907824"
"1500","98","345","3.35067669172932","46","-1.45664037891742","25","4954","14","6","0.3603875","0.08738125","0.242464708126669","0.6634375","0.99","0.00282599919257166","0.645000639304437","4005.61713975195"
"1500","98","346","0.448157894736842","24","-2.26481510202211","22","4976","12","2","0.784425","0.00119999999999998","0.00152978296204223","0.819825","0.9725","0.00241157556270096","0.912689158031431","4789.63882410622"
"1500","98","347","0.367167919799499","28","-2.4120721498687","18","4972","12","3","0.8607125","0.000456250000000047","0.000530084087311439","0.8839","0.9875","0.00241351568785197","0.940332840711945","4848.53568720684"
"1500","98","348","0.391691729323308","16","-2.01829147192062","14","4984","8","3","0.7025875","0.0136875","0.019481559236394","0.8934875","0.99","0.00160513643659711","0.845953202915228","4588.63588415804"
"1500","98","349","2.56600250626566","29","-1.11085441473868","23","4971","11","1","0.2861125","0.16535625","0.577941369216654","0.5085125","0.98","0.00221283443975055","0.533639542773631","4150.18337987369"
"1500","98","350","0.27719298245614","20","-2.27813838280874","14","4980","10","4","0.907525","0.00026875000000004","0.000296135092697215","0.9313375","0.9825","0.00200803212851406","0.969738276990185","4893.98841330425"
"1500","98","351","0.359987468671679","24","-2.3270966917464","16","4976","11","4","0.847075","0.000674999999999981","0.000796859782191637","0.874675","0.9775","0.00221061093247588","0.942153583841563","4877.90896452226"
"1500","98","352","1.02860902255639","29","-2.03413626334943","16","4971","5","6","0.7434","0.00380000000000003","0.00511164917944582","0.8251","0.97","0.00100583383625025","0.89277817736221","4771.07310397187"
"1500","98","353","1.13492481203008","41","-2.25940627279903","22","4959","15","4","0.745675","0.00176874999999999","0.00237201193549467","0.7931125","0.9825","0.00302480338777979","0.882341486212806","4667.37533753959"
"1500","98","354","0.301441102756892","17","-2.15008067936069","13","4983","4","3","0.888675","0.000368750000000029","0.000414943595802772","0.907525","0.9825","0.000802729279550472","0.959748403178065","4909.49233395648"
"1500","98","355","0.336842105263158","23","-2.31782249990245","18","4977","9","5","0.838075","0.000850000000000017","0.00101422903678074","0.87925","0.9875","0.00180831826401447","0.92820792906252","4856.34895585684"
"1500","98","356","1.5833709273183","30","-1.74039467845399","17","4970","6","2","0.7603125","0.00341250000000004","0.00448828606658452","0.8429625","0.9725","0.00120724346076459","0.89417088490181","4797.91493520261"
"1500","98","357","0.726954887218045","35","-2.34414488132282","11","4965","8","2","0.8521625","0.00115624999999997","0.0013568421515849","0.9029","0.9875","0.00161127895266868","0.936561074342993","4863.93473623337"
"1500","98","358","0.3768671679198","33","-2.49345489526862","20","4967","16","9","0.8606625","0.000406250000000052","0.000472020100794507","0.88385","0.9725","0.00322126031809946","0.946810484191556","4870.84612938277"
"1500","98","359","0.633320802005013","32","-2.33646748917881","15","4968","18","2","0.9169625","0.000156249999999969","0.000170399552871539","0.931325","0.9725","0.0036231884057971","0.984622213977155","4967.33387220735"
"1500","98","360","0.584598997493734","29","-2.30078653934285","17","4971","8","3","0.7689","0.00327500000000003","0.00425933151255043","0.860775","0.98","0.0016093341380004","0.897365467926301","4803.63959496842"
"1500","98","361","0.84219298245614","38","-2.34072558113451","22","4962","12","4","0.709025","0.00761875000000001","0.0107453897958464","0.8514","0.9775","0.00241837968561064","0.86490917437209","4820.71281395501"
"1500","98","362","0.726679197994987","29","-2.21546025719075","19","4971","9","5","0.8066875","0.00118125000000002","0.0014643216859069","0.85605","0.9675","0.00181050090525045","0.929422554256872","4865.2113574594"
"1500","98","363","0.665075187969925","34","-2.35771518630143","20","4966","9","7","0.837725","0.000499999999999945","0.000596854576382399","0.856025","0.98","0.0018123238018526","0.934828279137742","4815.45017354768"
"1500","98","364","0.483032581453634","28","-2.34034404747556","18","4972","7","9","0.8791875","0.000281250000000011","0.00031989763275753","0.89325","0.9675","0.00140788415124698","0.969226546705761","4914.72613166245"
