"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","41","0.509461152882206","33","-2.42232276897351","25","4967","10","11","0.695125","0.00206874999999995","0.00297608343823047","0.73675","0.98","0.00201328769881216","0.851518868416932","4725.9838457122"
"1500","98","42","0.381691729323308","28","-2.40308092440107","16","4972","13","3","0.8700375","0.000481249999999989","0.000553137077424811","0.8980125","0.9825","0.00261464199517297","0.947441190216545","4822.70270550968"
"1500","98","43","0.237443609022556","15","-2.12703119004097","13","4985","6","2","0.8887","0.000393749999999971","0.000443062900866401","0.9122625","0.9775","0.00120361083249749","0.962049970489868","4934.9435044921"
"1500","98","44","0.76906015037594","33","-2.28305680844714","19","4967","8","7","0.7672","0.00157499999999999","0.00205291970802919","0.815325","0.985","0.00161063015904973","0.892593740716343","4677.31458519006"
"1500","98","45","0.425112781954887","23","-2.25318519235178","12","4977","5","6","0.8981","0.000343749999999976","0.000382752477452373","0.91705","0.9825","0.00100462125778581","0.964720621072857","4913.26714311679"
"1500","98","46","0.46906015037594","25","-2.27720130504092","14","4975","4","8","0.8700125","0.000456250000000047","0.000524417752618551","0.893325","0.98","0.000804020100502513","0.947439845503419","4891.53876115664"
"1500","98","47","0.727218045112782","27","-2.16161766195953","16","4973","4","4","0.806575","0.00106874999999995","0.00132504726776797","0.8469625","0.9725","0.000804343454655138","0.924780695942544","4798.60720721915"
"1500","98","48","0.561453634085213","28","-2.29179608459687","16","4972","10","4","0.85615","0.000524999999999998","0.00061321030193307","0.8839","0.975","0.00201126307320998","0.94948915694417","4848.51572078307"
"1500","98","49","0.487832080200501","22","-2.17558442121456","18","4978","4","4","0.806275","0.000768749999999985","0.000953458807478819","0.824225","0.9725","0.000803535556448373","0.924780695942544","4814.91148331699"
"1500","98","50","0.527706766917293","31","-2.37585090442993","11","4969","4","14","0.8396625","0.00243749999999998","0.00290295207896027","0.9265875","0.9875","0.000804990943851882","0.929435198869113","4754.7569877273"
"1500","98","51","0.406842105263158","26","-2.34369129781592","15","4974","3","5","0.78025","0.00144374999999997","0.00185036847164366","0.81555","0.9925","0.00060313630880579","1","5000"
"1500","98","52","0.275062656641604","13","-1.98215420683044","12","4987","7","1","0.8657625","0.000862499999999988","0.000996231645514778","0.9076125","0.9725","0.00140364948867054","0.957278774547478","4897.62768001484"
"1500","98","53","0.436503759398496","23","-2.24484400658182","14","4977","3","13","0.730025","0.00326875000000004","0.004477586384028","0.8024875","0.99","0.000602772754671489","0.856610407876231","4656.46563099348"
"1500","98","54","0.497731829573935","28","-2.33124421358986","13","4972","11","1","0.8749125","0.000687499999999952","0.000785792865000731","0.9123125","0.98","0.00221238938053097","0.955034187588079","4859.7277584947"
"1500","98","55","0.813847117794486","39","-2.37061182260327","26","4961","10","5","0.719975","0.00171874999999999","0.00238723566790512","0.76235","0.9775","0.00201572263656521","0.865348547445734","4622.01846678471"
"1500","98","56","0.582769423558897","24","-2.16972857035379","17","4976","9","3","0.8245","0.000943750000000021","0.00114463311097637","0.8608","0.975","0.00180868167202572","0.932074352382836","4887.79157603322"
"1500","98","57","0.158345864661654","11","-2.0046008870499","11","4989","4","4","0.893475","0.00044999999999995","0.000503651473180504","0.921825","0.98","0.000801763880537182","0.964618456078083","4980.71428571429"
"1500","98","58","0.405989974937343","24","-2.29460156441868","18","4976","6","4","0.802275","0.00124999999999997","0.00155806924059702","0.8515","0.9875","0.00120578778135048","0.906881706611836","4773.71666773758"
"1500","98","59","0.406766917293233","31","-2.44438546589712","22","4969","14","5","0.8332625","0.00060625000000003","0.000727561842756671","0.8652","0.9825","0.00281746830348159","0.930434387495456","4755.78999195098"
"1500","98","60","0.460137844611529","26","-2.30852642172493","13","4974","7","5","0.86555","0.000650000000000039","0.000750967592860077","0.89345","0.9825","0.00140731805388018","0.947389261047931","4838.79547696941"
"1500","98","61","0.361441102756892","21","-2.24140888998779","15","4979","8","1","0.833575","0.000918749999999968","0.00110218036769333","0.8655125","0.9825","0.00160674834304077","0.93072648906891","4773.12034584826"
"1500","98","62","0.438107769423559","22","-2.21338253723481","17","4978","8","3","0.7980625","0.00150625000000004","0.0018873835069309","0.8516125","0.9675","0.00160707111289675","0.924944103037849","4772.89038840021"
"1500","98","63","1.76244360902256","39","-1.93179194031451","27","4961","9","2","0.538275","0.00537500000000002","0.00998560215503231","0.589375","0.9725","0.00181415037290869","1","5000"
"1500","98","64","0.262017543859649","21","-2.31998312174107","17","4979","13","3","0.79375","0.00165000000000004","0.00207874015748037","0.83825","0.9875","0.00261096605744125","0.90602069009831","4760.65448820921"
"1500","98","65","0.549135338345865","33","-2.40103892889692","19","4967","5","11","0.750125","0.00190000000000001","0.00253291118146977","0.80635","0.985","0.00100664384940608","0.882764366257217","4770.89852882293"
"1500","98","66","0.159047619047619","15","-2.20850992836877","9","4985","8","2","0.9218875","0.000287499999999996","0.000311860178167071","0.9410875","0.9825","0.00160481444332999","0.977300462169601","4912.9180947188"
"1500","98","67","0.872556390977444","30","-2.15488471881155","19","4970","9","7","0.7357375","0.00471250000000001","0.00640513770196573","0.8426125","0.9825","0.00181086519114688","0.874993508853923","4618.85874617022"
"1500","98","68","0.482994987468672","23","-2.21080022307628","21","4977","9","3","0.7799","0.00109375","0.0014024233876138","0.8107875","0.97","0.00180831826401447","0.907336370175018","4769.41876448494"
"1500","98","69","0.416516290726817","26","-2.33730820721111","16","4974","6","6","0.860725","0.000468750000000018","0.000544599029887615","0.8839125","0.98","0.00120627261761158","0.947198444595229","4858.26189388799"
"1500","98","70","0.600401002506266","30","-2.31358391836879","15","4970","11","3","0.8515875","0.000581249999999978","0.000682548769210419","0.87465","0.9825","0.00221327967806841","0.940112686295892","4821.98244144986"
"1500","98","71","0.518082706766917","21","-2.11761535621971","20","4979","11","5","0.7094875","0.00808125000000004","0.0113902640990857","0.85605","0.9875","0.00220927897168106","0.858523420934267","4861.67323138212"
"1500","98","72","0.447606516290727","21","-2.17331254293265","12","4979","9","3","0.879475","0.000568750000000007","0.000646692629125338","0.9122875","0.9825","0.00180759188592087","0.952406916965259","4863.80287038479"
"1500","98","73","0.509862155388471","33","-2.42210764487924","27","4967","7","11","0.719375","0.00111874999999995","0.00155516941789741","0.7405625","0.975","0.00140930138916851","0.869072572671544","4736.91315008899"
"1500","98","74","1.35327067669173","44","-2.21910939135027","19","4956","5","2","0.77545","0.00105","0.00135405248565349","0.80185","0.9775","0.0010088781275222","0.902951013181192","4681.21726670601"
"1500","98","75","1.66474937343358","34","-1.83534081637503","19","4966","9","6","0.7017375","0.00451250000000003","0.00643046723311784","0.7977625","0.985","0.0018123238018526","0.852740212603815","4616.42144896088"
"1500","98","76","0.417243107769424","32","-2.45556009616594","17","4968","8","11","0.8423375","0.000531249999999983","0.000630685443779938","0.865275","0.98","0.00161030595813205","0.932368599613759","4860.4454238217"
"1500","98","77","0.636553884711779","29","-2.26958502533662","20","4971","7","4","0.7713625","0.00135624999999995","0.0017582524429175","0.8064625","0.9875","0.00140816737075035","0.887361048641008","4720.49417207479"
"1500","98","78","0.595350877192982","21","-2.0565504818826","13","4979","2","4","0.7980375","0.00148124999999999","0.00185611578403269","0.8426625","0.9825","0.000401687085760193","1","5000"
"1500","98","79","0.303320802005013","32","-2.51834910562601","23","4968","19","7","0.8242125","0.000656250000000025","0.000796214568451734","0.855975","0.9825","0.00382447665056361","0.925247961780132","4771.05546035208"
"1500","98","80","0.396140350877193","25","-2.32695347943313","21","4975","8","6","0.810675","0.000674999999999981","0.000832639467110718","0.833175","0.98","0.00160804020100503","0.920122396784801","4867.88052612349"
"1500","98","81","0.469360902255639","27","-2.32633159563742","16","4973","7","4","0.8561375","0.000512500000000027","0.000598618796630245","0.8792625","0.9925","0.00140760104564649","1","5000"
"1500","98","82","0.441278195488722","19","-2.10500741011432","14","4981","6","1","0.8563625","0.000737499999999947","0.000861200718153757","0.8933625","0.97","0.00120457739409757","0.95418098510882","4866.9054516636"
"1500","98","83","0.45687969924812","23","-2.22992346965999","14","4977","10","1","0.8204875","0.00146250000000003","0.00178247688112254","0.8747875","0.965","0.00200924251557163","0.93977525065608","4893.43257519682"
"1500","98","84","0.862255639097744","35","-2.27523164457352","21","4965","11","3","0.780425","0.00161875","0.00207419034500433","0.8377875","0.9775","0.00221550855991944","0.90192143747131","4796.58294970162"
"1500","98","85","0.410563909774436","28","-2.3852070818839","18","4972","10","7","0.80215","0.00112500000000004","0.00140248083276201","0.83795","0.99","0.00201126307320998","0.902084132463879","4800.41165451988"
"1500","98","86","0.360213032581454","25","-2.35146619364219","20","4975","12","5","0.837825","0.000600000000000045","0.000716140005371104","0.865275","0.9775","0.00241206030150754","0.934894091415831","4814.2119679979"
"1500","98","87","0.696503759398496","26","-2.15257065101526","17","4974","7","2","0.81125","0.00124999999999997","0.00154083204930659","0.85625","0.9825","0.00140731805388018","0.91845822298385","4818.86994339721"
"1500","98","88","0.628170426065163","24","-2.13765833164271","14","4976","2","7","0.82475","0.00119374999999999","0.00144740830554713","0.8746625","0.965","0.000401929260450161","0.942157324540744","4928.30061907005"
"1500","98","89","0.285664160401003","18","-2.20331685300463","14","4982","8","4","0.8338625","0.00120624999999996","0.00144658142079775","0.8794875","0.9975","0.00160578081091931","0.917507336179645","4820.61592423269"
"1500","98","90","0.721491228070175","26","-2.1360837563702","17","4974","4","5","0.8514625","0.000456250000000047","0.00053584274116599","0.8699125","0.9725","0.000804181745074387","0.949308297776482","4855.62766676384"
"1500","98","91","0.637907268170426","20","-1.98127567977759","18","4980","8","3","0.5908875","0.0132875","0.0224873601150811","0.7428875","0.98","0.00160642570281125","0.801946865702803","4532.01351192651"
"1500","98","92","1.47155388471178","37","-2.01802967005203","24","4963","8","5","0.6480625","0.00405624999999998","0.00625904137332431","0.7122625","0.985","0.00161192826919202","0.821585874633497","4465.60887872799"
"1500","98","93","0.469611528822055","28","-2.34865259145815","18","4972","7","11","0.8469375","0.000537499999999969","0.000634639509999225","0.8745375","0.98","0.00140788415124698","0.939943368651809","4870.02104754946"
"1500","98","94","0.545852130325815","24","-2.19580610920082","16","4976","7","1","0.8378625","0.000637499999999958","0.000760864700353528","0.8607375","0.98","0.00140675241157556","0.934913095673052","4857.46500991701"
"1500","98","95","0.37093984962406","18","-2.12678768837143","13","4982","2","4","0.8516375","0.000631249999999972","0.000741219121985554","0.8747","0.9825","0.000401445202729827","0.932693306330166","4802.40290543698"
"1500","98","96","0.451804511278195","16","-1.95895140876411","12","4984","1","4","0.847275","0.000874999999999959","0.00103272255170985","0.879475","0.99","0.000200642054574639","0.930801687763713","4807.39927758599"
"1500","98","97","0.523233082706767","31","-2.37838606539188","21","4969","14","4","0.7930625","0.000962499999999977","0.00121364961777915","0.8197625","0.98","0.00281746830348159","0.910479409154966","4770.51383161961"
"1500","98","98","0.573809523809524","29","-2.30726615911115","18","4971","5","4","0.8243375","0.000781249999999956","0.000947730753483804","0.8606375","0.985","0.00100583383625025","0.923069968096511","4844.52144121104"
"1500","98","99","0.599398496240601","24","-2.15798217047258","17","4976","6","1","0.8288125","0.000712500000000005","0.000859663675439264","0.8515625","0.98","0.00120578778135048","0.930130747951355","4792.35382196357"
"1500","98","100","0.546052631578947","27","-2.27734246825691","16","4973","7","5","0.824425","0.000868749999999974","0.00105376474512536","0.8561875","0.985","0.00140760104564649","0.923205590214541","4831.76645225455"
"1500","98","101","0.573020050125313","27","-2.26011622607997","15","4973","12","1","0.8471625","0.000762499999999999","0.00090006344709545","0.8839625","0.98","0.00241303036396541","0.940204342606608","4776.19404718409"
"1500","98","102","1.19610275689223","34","-2.0802295857298","27","4966","11","11","0.6459","0.00590000000000002","0.00913454095061157","0.7499","0.9825","0.00221506242448651","0.821753128732409","4476.49277535442"
"1500","98","103","0.690438596491228","24","-2.09367350797301","20","4976","5","4","0.6362","0.00417500000000004","0.00656240176045275","0.70775","0.9775","0.0010048231511254","0.817811004000262","4554.50082628369"
"1500","98","104","0.43687969924812","19","-2.1087837856646","17","4981","8","1","0.7459875","0.00208125000000003","0.00278992610465998","0.793425","0.9825","0.00160610319213009","1","5000"
"1500","98","105","0.34109022556391","20","-2.22555186473489","18","4980","6","3","0.806325","0.000818749999999979","0.0010154094192788","0.83325","0.975","0.00120481927710843","0.92235844703711","4838.15542811944"
"1500","98","106","0.489736842105263","36","-2.4798541907711","19","4964","19","3","0.833525","0.000868749999999974","0.00104226028013554","0.8745875","0.98","0.00382755842062853","0.930137272300224","4832.97105798841"
"1500","98","107","0.289611528822055","20","-2.26791809659356","14","4980","15","1","0.8159125","0.00140625000000005","0.00172353040307638","0.8610375","0.97","0.00301204819277108","0.932123924451903","4853.28791390287"
"1500","98","108","1.10327067669173","23","-1.7565955880474","18","4977","4","4","0.5436375","0.03598125","0.0661861074705111","0.810825","0.9775","0.000803697006228652","0.773263820578399","4494.64057971015"
"1500","98","109","0.638533834586466","23","-2.09690495599522","19","4977","6","3","0.73285","0.00182499999999997","0.00249027768301831","0.7756","0.98","0.00120554550934298","0.872259773474607","4740.63811394123"
"1500","98","110","1.00858395989975","39","-2.28052673487615","20","4961","10","1","0.7973625","0.000806250000000008","0.00101114612237221","0.819675","0.975","0.00201572263656521","0.917342297805023","4810.93268736405"
"1500","98","111","0.261390977443609","14","-2.0527787071406","10","4986","6","1","0.8982125","0.000456250000000047","0.000507953296129866","0.9219","0.975","0.00120336943441637","0.96961966910553","4968.37545316723"
"1500","98","112","0.481829573934837","25","-2.26848890330425","20","4975","8","4","0.75435","0.00179375000000004","0.00237787499171477","0.8020625","0.985","0.00160804020100503","0.884882654576923","4749.61471047907"
"1500","98","113","0.287744360902256","28","-2.46124073227923","22","4972","17","5","0.7801","0.00129374999999998","0.00165844122548389","0.824225","0.995","0.00341914722445696","0.890580104552992","4742.8714479197"
"1500","98","114","0.495751879699248","21","-2.13526336239369","14","4979","5","1","0.76005","0.00314999999999999","0.00414446417998814","0.8427","0.99","0.00100421771440048","0.881504922644163","4775.53909985935"
"1500","98","115","0.385563909774436","26","-2.35773078984566","21","4974","9","6","0.7930875","0.00098750000000003","0.00124513373366751","0.8286875","0.9875","0.00180940892641737","0.904208700122084","4695.55473237808"
"1500","98","116","0.527380952380952","29","-2.33514884347996","24","4971","7","7","0.62795","0.00385000000000002","0.00613106139023811","0.68325","0.9875","0.00140816737075035","0.812182741116751","4529.65470025059"
"1500","98","117","0.611478696741855","30","-2.30712429536444","22","4970","9","8","0.7753375","0.000937500000000036","0.00120915085366055","0.7973375","0.98","0.00181086519114688","0.898318022861318","4733.82114150008"
"1500","98","118","0.84781954887218","22","-1.90193863519798","14","4978","6","2","0.7129875","0.00738749999999999","0.0103613317204018","0.8473875","0.985","0.00120530333467256","0.856544090104752","4655.40206145619"
"1500","98","119","0.762694235588972","33","-2.28647190344364","17","4967","2","6","0.73725","0.00194375000000002","0.00263648694472706","0.780125","0.975","0.000402657539762432","0.883778261156153","4770.56239535957"
"1500","98","120","0.74077694235589","25","-2.09181268202211","20","4975","5","4","0.7088375","0.0032375","0.00456733736575732","0.7886375","0.965","0.00100502512562814","0.865453199650091","4609.94608034453"
"1500","98","121","0.851015037593985","26","-2.05062310288408","23","4974","12","1","0.70505","0.00364374999999995","0.00516807318629877","0.780425","0.99","0.00241254523522316","0.85337552742616","4524.1106188467"
"1500","98","122","1.08817042606516","40","-2.26229837157548","31","4960","12","4","0.569425","0.00692499999999996","0.0121613908767616","0.678175","0.9725","0.00241935483870968","0.781285612063711","4238.99361301778"
"1500","98","123","0.996917293233083","28","-2.02221447545111","20","4972","5","2","0.7119","0.00209375000000001","0.00294107318443602","0.7498125","0.9725","0.00100563153660499","0.872717515172396","4706.88617390613"
"1500","98","124","0.376992481203007","27","-2.38533467699717","17","4973","7","11","0.879225","0.000318750000000034","0.0003625351872388","0.897975","0.98","0.00140760104564649","0.957135027924213","4915.55633775249"
"1500","98","125","0.366115288220551","22","-2.26810788414417","15","4978","6","5","0.8470625","0.00066250000000001","0.000782114660960685","0.8746625","0.98","0.00120530333467256","0.940015136489378","4877.02158907041"
"1500","98","126","0.732117794486216","33","-2.30287511563153","18","4967","10","5","0.763375","0.00211874999999995","0.00277550352055012","0.8200875","0.9775","0.00201328769881216","0.896780116728966","4634.07805757755"
"1500","98","127","0.623897243107769","29","-2.2771859730323","19","4971","13","1","0.7801875","0.00138125","0.00177040775454618","0.8154875","0.985","0.00261516797425065","0.884779323439377","4729.58218054533"
"1500","98","128","1.12895989974937","35","-2.13939016844725","26","4965","11","7","0.649925","0.00591874999999997","0.00910682001769431","0.75425","0.9825","0.00221550855991944","0.82414836163473","4594.77839227294"
"1500","98","129","0.428859649122807","23","-2.250441501983","14","4977","5","9","0.865425","0.000524999999999998","0.000606638356876676","0.893325","0.975","0.00100462125778581","0.954472348559752","4901.17480719794"
"1500","98","130","0.86687969924812","29","-2.13126282865681","15","4971","7","1","0.8471125","0.000712500000000005","0.000841092534934858","0.8747125","0.9675","0.00140816737075035","0.951620677190023","4933.71467780589"
"1500","98","131","0.403032581453634","18","-2.09798663170345","14","4982","6","1","0.879275","0.000368750000000029","0.000419379602513467","0.8933375","0.97","0.00120433560818948","0.966821172647114","4873.63059751192"
"1500","98","132","0.628872180451128","33","-2.35826284727744","21","4967","23","2","0.7677625","0.00213750000000001","0.00278406408231714","0.8333875","0.985","0.00463056170726797","0.890733780240503","4747.68789475724"
"1500","98","133","0.464736842105263","25","-2.28015103870053","19","4975","7","3","0.8107375","0.000737499999999947","0.000909665582262997","0.8332375","0.9775","0.0014070351758794","0.917535576103351","4774.87729687192"
"1500","98","134","0.439862155388471","25","-2.29712269468413","13","4975","10","3","0.8888625","0.000556250000000036","0.000625799828432447","0.9265625","0.985","0.00201005025125628","0.957821521292673","4889.68126864804"
"1500","98","135","0.73093984962406","32","-2.28266412500612","21","4968","13","3","0.8377625","0.000537499999999969","0.000641589949418801","0.8652125","0.975","0.00261674718196457","0.939456858479995","4840.96742469185"
"1500","98","136","0.423007518796992","20","-2.15813510288967","13","4980","4","5","0.815775","0.00126875000000004","0.00155526952897556","0.851875","0.9775","0.000803212851405623","0.925181979146174","4787.06021378451"
"1500","98","137","0.351240601503759","18","-2.14446643147259","11","4982","2","4","0.8840375","0.00043749999999998","0.000494888508688805","0.9075375","0.98","0.000401445202729827","0.959659950936896","4922.77912469335"
"1500","98","138","0.539072681704261","34","-2.42355711837967","21","4966","16","8","0.709525","0.00392499999999996","0.00553186991296988","0.793525","0.9875","0.00322190898107128","0.837036561074343","4688.40511469511"
"1500","98","139","0.401152882205514","13","-1.83551617279952","10","4987","3","2","0.8797","0.000793750000000037","0.000902296237353686","0.9218875","0.975","0.00060156406657309","0.96203941730934","4886.62672862698"
"1500","98","140","0.871052631578947","29","-2.12875677362447","12","4971","9","1","0.8519875","0.000981250000000045","0.00115171877521682","0.8888875","0.9725","0.00181050090525045","0.949447433281213","4864.93327458723"
"1500","98","141","0.450438596491228","30","-2.40102996870039","12","4970","16","1","0.87945","0.000543749999999954","0.000618284154869468","0.907575","0.98","0.00321931589537223","0.957480818414322","4854.87160733859"
"1500","98","142","0.438408521303258","23","-2.24344922084251","16","4977","7","1","0.82905","0.000950000000000006","0.00114588987395212","0.87","0.99","0.00140646976090014","0.914192558496356","4723.40308144739"
"1500","98","143","0.564235588972431","20","-2.04190641909043","15","4980","8","7","0.80755","0.00204375000000001","0.00253080304625102","0.870375","0.995","0.00160642570281125","0.907364277305925","4712.39880764022"
"1500","98","144","0.355563909774436","22","-2.27612855291662","19","4978","10","5","0.76285","0.00159374999999995","0.00208920495510251","0.8021125","0.9925","0.00200883889112093","1","5000"
"1500","98","145","0.219072681704261","22","-2.37988285727463","17","4978","9","8","0.8607625","0.000506250000000041","0.000588141328182909","0.88395","0.9925","0.00180795500200884","0.93576190112714","4771.46962063964"
