"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","291","0.651165413533835","25","-2.15295339332624","16","4975","6","3","0.7844875","0.00126250000000006","0.00160933093261531","0.8198875","0.9725","0.00120603015075377","0.913073437044497","4798.81928285586"
"1500","98","292","0.504649122807018","19","-2.05059962903806","16","4981","6","2","0.80685","0.00134374999999998","0.00166542727892418","0.851725","0.97","0.00120457739409757","0.92707584112523","4842.28132075974"
"1500","98","293","0.774937343358396","33","-2.27990389594053","20","4967","8","7","0.7842875","0.00106249999999997","0.00135473279887792","0.8152625","0.975","0.00161063015904973","0.910025706940874","4817.39800935996"
"1500","98","294","0.960927318295739","30","-2.10335388009355","27","4970","15","3","0.6233","0.00707500000000005","0.0113508743783091","0.74105","0.98","0.00301810865191147","0.805065504462655","4423.65544913618"
"1500","98","295","0.532556390977444","26","-2.26074419296175","18","4974","10","1","0.8333375","0.000681249999999967","0.000817495912520397","0.85615","0.9775","0.00201045436268597","0.932257852973965","4799.75539379631"
"1500","98","296","0.687142857142857","18","-1.84301687115036","13","4982","5","8","0.447975","0.18531875","0.413681008984876","0.888725","0.995","0.00100361300682457","0.716200650608205","4856.49151298052"
"1500","98","297","1.91389724310777","42","-1.93971389998645","26","4958","10","5","0.58245","0.00864374999999995","0.0148403296420293","0.6922875","0.9825","0.00201694231544978","0.789050734797736","4331.4080918627"
"1500","98","298","0.589135338345865","36","-2.43047504323636","21","4964","8","7","0.824175","0.000618750000000001","0.000750750750750752","0.8468625","0.98","0.0016116035455278","0.927527532752231","4782.93980635733"
"1500","98","299","0.593872180451128","27","-2.24679630647848","15","4973","9","8","0.7564375","0.00388124999999995","0.00513095926629754","0.8562","0.99","0.00180977277297406","0.882112261859097","4708.63935558113"
"1500","98","300","0.653233082706767","39","-2.44491173054397","16","4961","6","14","0.816075","0.00156875000000001","0.00192231106209602","0.87925","0.9825","0.00120943358193913","0.92103520797632","4734.3491912032"
"1500","98","301","0.892844611528822","29","-2.11566959734449","22","4971","9","1","0.7324375","0.00141250000000004","0.00192849219216662","0.7623625","0.975","0.00181050090525045","0.881062553556127","4765.05656186145"
"1500","98","302","0.416666666666667","29","-2.40163832159019","14","4971","7","11","0.8886375","0.000331250000000005","0.000372761671660272","0.9074875","0.9825","0.00140816737075035","0.959767876616295","4911.91037025497"
"1500","98","303","0.445213032581454","26","-2.31837390995074","15","4974","3","9","0.80705","0.00154374999999995","0.00191283067963565","0.851925","0.985","0.00060313630880579","0.911335425788869","4763.42804277909"
"1500","98","304","0.623796992481203","22","-2.07223019772168","12","4978","11","2","0.8614125","0.00115624999999997","0.00134227214023475","0.912425","0.975","0.00220972278023303","0.952461933952937","4864.14423571287"
"1500","98","305","1.09784461152882","38","-2.21968634822952","17","4962","8","5","0.851575","0.000568750000000007","0.000667880104512235","0.87925","0.97","0.00161225312374043","0.951656943445483","4852.21596206612"
"1500","98","306","0.297781954887218","18","-2.19244195187306","13","4982","8","3","0.7859625","0.00273749999999995","0.00348299060069653","0.8656125","0.9775","0.00160578081091931","0.909187487704112","4721.7684635058"
"1500","98","307","0.23796992481203","19","-2.27955987999394","19","4981","9","5","0.8288125","0.000712500000000005","0.000859663675439264","0.8606625","0.98","0.00180686609114636","0.930026358369435","4848.41295866173"
"1500","98","308","0.835401002506266","29","-2.15016736391577","13","4971","4","9","0.5884","0.04449375","0.075618201903467","0.89815","0.9725","0.000804667069000201","0.808125513476267","4817.58991466356"
"1500","98","309","0.650827067669173","35","-2.3829193476794","24","4965","11","2","0.6587","0.00260000000000005","0.00394716866555343","0.70325","0.9875","0.00221550855991944","0.829280986956242","4558.26545010602"
"1500","98","310","0.780225563909774","21","-1.91044440158816","16","4979","3","3","0.6828125","0.00630624999999996","0.00923569794050337","0.79385","0.98","0.000602530628640289","0.851427527532752","4473.24565478365"
"1500","98","311","0.950889724310777","39","-2.30721603628514","26","4961","15","10","0.456625","0.05021875","0.109978100191623","0.737125","0.98","0.00302358395484781","0.713019990604938","4616.16871313743"
"1500","98","312","1.41194235588972","35","-1.99525765828029","18","4965","3","3","0.7714125","0.00140625000000005","0.0018229546448885","0.8152875","0.97","0.000604229607250755","0.900823143930312","4748.90334718559"
"1500","98","313","0.311365914786967","17","-2.14075042084925","13","4983","4","2","0.8609125","0.000656250000000025","0.00076227258867774","0.893375","0.9825","0.000802729279550472","0.945045957314223","4821.75260294958"
"1500","98","314","0.500413533834586","33","-2.42717650635042","17","4967","15","7","0.7169","0.00709375000000001","0.00989503417491981","0.8517","0.985","0.00301993154821824","0.864203510675398","4743.71017553377"
"1500","98","315","0.640451127819549","32","-2.33253756437595","17","4968","11","4","0.8064625","0.000956249999999992","0.00118573399259109","0.8333875","0.97","0.00221417069243156","0.926836090465915","4818.53554969498"
