"alpha","spec","ID","avg.pi"
"1500","98","307","0.000139777328899364"
"1500","98","308","3.39115442136046e-05"
"1500","98","309","0.000124593841073979"
"1500","98","310","0.000244715609788624"
"1500","98","311","0.000209447904618518"
"1500","98","312","6.15561708832995e-05"
"1500","98","313","3.08307275490186e-05"
"1500","98","314","8.40092830596194e-05"
"1500","98","315","0.000205805572141997"
"1500","98","316","0.000123159970339933"
"1500","98","317","7.91787430167738e-05"
"1500","98","318","0.000427243343405523"
"1500","98","319","0.000139200772485324"
"1500","98","320","6.23458024938321e-05"
"1500","98","321","9.57008444295375e-05"
"1500","98","322","0.000179903148549509"
"1500","98","323","0.000148691392413821"
"1500","98","324","9.72374926113042e-05"
"1500","98","325","4.66384003617766e-05"
"1500","98","326","4.5733457468436e-05"
"1500","98","327","0.000199781810998791"
"1500","98","328","7.67095775044733e-05"
"1500","98","329","0.000136819343818638"
"1500","98","330","8.73658440961375e-05"
"1500","98","331","0.000113834797034595"
"1500","98","332","0.000209999393362382"
"1500","98","333","5.74626203436176e-05"
"1500","98","334","0.000111882025527913"
"1500","98","335","0.000367895634264698"
"1500","98","336","9.6347590320069e-05"
"1500","98","337","0.000118509917522352"
"1500","98","338","0.000124358204974328"
"1500","98","339","0.000135987097168807"
"1500","98","340","0.000103577106398723"
"1500","98","341","0.000123117355300634"
"1500","98","342","0.0001550109520651"
"1500","98","343","5.84101782762568e-05"
"1500","98","344","8.01388347845008e-05"
"1500","98","345","8.75739057585953e-05"
"1500","98","346","0.000236756624507859"
"1500","98","347","0.000118755580690073"
"1500","98","348","0.000235771465069956"
"1500","98","349","0.000183094262962868"
"1500","98","350","0.000114667043684426"
"1500","98","351","0.000129855545043846"
"1500","98","352","0.00019227153701417"
"1500","98","353","0.000205705301461295"
"1500","98","354","0.000101917626633096"
"1500","98","355","0.000158094275496703"
"1500","98","356","0.000122280095116768"
"1500","98","357","0.000252100545422368"
"1500","98","358","7.79930422174661e-05"
"1500","98","359","0.000134021791827037"
"1500","98","360","6.99764012952967e-05"
"1500","98","361","0.000142489650812368"
"1500","98","362","7.45763187725264e-05"
"1500","98","363","6.87455786896728e-05"
"1500","98","364","0.00018717778643448"
"1500","98","365","0.000103923040247147"
"1500","98","366","0.000115499290334257"
"1500","98","367","7.32753066904108e-05"
"1500","98","368","5.45773315064015e-05"
"1500","98","369","6.23458024938321e-05"
"1500","98","370","7.64789549388574e-05"
"1500","98","371","8.54857688329646e-05"
"1500","98","372","7.43281488377876e-05"
"1500","98","373","0.000164897641182372"
"1500","98","374","5.44143916502599e-05"
"1500","98","375","0.000245507748166175"
"1500","98","376","0.000101238292771336"
"1500","98","377","0.000128474316417168"
"1500","98","378","0.000173164958806298"
"1500","98","379","8.88147554322895e-05"
"1500","98","380","0.000120485249932192"
"1500","98","381","9.66910174014753e-05"
"1500","98","382","9.76561227032374e-05"
"1500","98","383","0.000123363018468355"
"1500","98","384","0.000188067688725715"
"1500","98","385","0.000104893159082944"
"1500","98","386","0.000259029249458914"
"1500","98","387","7.21923833388232e-05"
"1500","98","388","5.97663392327588e-05"
"1500","98","389","8.53754710841918e-05"
"1500","98","390","0.000113303362426871"
"1500","98","391","0.000141141010156919"
"1500","98","392","5.46349871478055e-05"
"1500","98","393","0.000132961429378608"
"1500","98","394","9.04291133916006e-05"
"1500","98","395","0.000173362993400685"
"1500","98","396","8.79047990049138e-05"
"1500","98","397","0.000125340857645213"
"1500","98","398","0.000100461194995891"
"1500","98","399","0.000186551094680089"
"1500","98","400","0.000157836078493894"
"1500","98","401","8.89952426575541e-05"
"1500","98","402","6.16063062236507e-05"
"1500","98","403","0.000126461382502064"
"1500","98","404","0.0001113806721244"
"1500","98","405","4.00205354354079e-05"
"1500","98","406","0.000104632455313118"
"1500","98","407","9.00556051059836e-05"
"1500","98","408","6.81564884405453e-05"
"1500","98","409","8.38087416982143e-05"
"1500","98","410","8.24651145768001e-05"
"1500","98","411","0.000124696618521699"
"1500","98","412","9.98169558723775e-05"
"1500","98","413","0.00013932861760322"
"1500","98","414","0.000115188451224079"
"1500","98","415","0.00014353747942571"
"1500","98","416","5.95106489969673e-05"
"1500","98","417","0.000158911481544429"
"1500","98","418","0.000148383060070661"
"1500","98","419","0.000158916495078464"
"1500","98","420","0.00016550678556764"
"1500","98","421","0.000121778741713255"
"1500","98","422","0.00010431158913487"
"1500","98","423","0.000133633242939315"
"1500","98","424","0.000139486543925326"
"1500","98","425","0.00018161025688847"
"1500","98","426","3.25854644613133e-05"
"1500","98","427","0.000301844830118906"
"1500","98","428","0.000100624134852033"
"1500","98","429","4.58036469449278e-05"
"1500","98","430","4.7693749276171e-05"
"1500","98","431","0.000145319790775198"
"1500","98","432","0.000146154544192046"
"1500","98","433","9.69015858309507e-05"
"1500","98","434","0.000291206110896365"
"1500","98","435","0.00011695822873848"
"1500","98","436","0.000172508185847696"
"1500","98","437","6.23157212896213e-05"
"1500","98","438","0.000104978389161542"
"1500","98","439","0.000138253214552685"
"1500","98","440","8.63556169880593e-05"
"1500","98","441","0.00015835497926653"
"1500","98","442","7.22475322132096e-05"
"1500","98","443","0.000107241999778402"
"1500","98","444","0.000115737433200926"
"1500","98","445","0.000106372151623307"
"1500","98","446","0.000124220332788362"
"1500","98","447","0.000106913613299101"
"1500","98","448","9.59966429376101e-05"
"1500","98","449","0.000202992979548291"
"1500","98","450","0.000198668806442993"
"1500","98","451","4.57384710024712e-05"
"1500","98","452","5.86708820460834e-05"
"1500","98","453","5.04837809667197e-05"
"1500","98","454","0.000102614507863979"
"1500","98","455","0.000101581719852742"
"1500","98","456","6.33961378741914e-05"
"1500","98","457","0.000135563453542839"
"1500","98","458","7.53784842181469e-05"
"1500","98","459","0.000121838904121676"
"1500","98","460","0.000100145342351678"
"1500","98","461","0.000100541411540453"
"1500","98","462","0.000139634443179363"
"1500","98","463","0.000181655378694787"
"1500","98","464","5.7695749676251e-05"
"1500","98","465","0.00023210406492326"
"1500","98","466","0.000153186025676313"
"1500","98","467","6.83871110061611e-05"
"1500","98","468","0.000171370113621722"
"1500","98","469","9.97016445895695e-05"
"1500","98","470","8.93010682336969e-05"
"1500","98","471","0.000224663980415131"
"1500","98","472","0.000180151318484248"
"1500","98","473","8.76691629052628e-05"
"1500","98","474","3.5731457068356e-05"
"1500","98","475","0.000107435020838754"
"1500","98","476","5.26496276698949e-05"
"1500","98","477","0.000210949458062038"
"1500","98","478","0.000126343564452239"
"1500","98","479","0.000135475716697224"
"1500","98","480","9.34648082498705e-05"
"1500","98","481","9.46053872428621e-05"
"1500","98","482","0.000126348577986274"
"1500","98","483","9.7054498619022e-05"
"1500","98","484","0.000120728406332896"
"1500","98","485","0.000172320178321379"
"1500","98","486","7.43231353037525e-05"
"1500","98","487","0.0001175748934248"
"1500","98","488","0.000130361911981394"
"1500","98","489","6.33159213296293e-05"
"1500","98","490","6.81364343044047e-05"
"1500","98","491","0.000151195652664367"
"1500","98","492","0.000126273374975747"
"1500","98","493","0.000118186544577086"
"1500","98","494","7.24480735746147e-05"
"1500","98","495","7.67371519416665e-05"
"1500","98","496","4.6733657508444e-05"
"1500","98","497","9.43847917453165e-05"
"1500","98","498","0.00020895156474904"
"1500","98","499","0.000110703845029658"
"1500","98","500","0.000223550975859332"
"1500","98","501","4.36628679119282e-05"
"1500","98","502","3.78371413631097e-05"
"1500","98","503","0.000116404233227598"
"1500","98","504","0.000162029899714279"
"1500","98","505","0.000113975175987578"
"1500","98","506","7.23076946216311e-05"
"1500","98","507","0.00010058653334677"
"1500","98","508","3.18660223272725e-05"
"1500","98","509","0.000111453368367909"
"1500","98","510","8.7305681687716e-05"
"1500","98","511","4.87140034523195e-05"
"1500","98","512","0.000214880068745579"
"1500","98","513","4.85535703631954e-05"
"1500","98","514","6.94324328524853e-05"
"1500","98","515","7.1538117147239e-05"
"1500","98","516","4.41165927421073e-05"
"1500","98","517","0.000132821050425624"
"1500","98","518","0.000399914569380041"
"1500","98","519","0.000168361993200645"
"1500","98","520","6.54266191584181e-05"
"1500","98","521","0.000205527321003048"
"1500","98","522","6.97934073030145e-05"
"1500","98","523","9.98269829404477e-05"
"1500","98","524","8.25553581894324e-05"
"1500","98","525","0.000378712333945486"
"1500","98","526","6.13305618517187e-05"
"1500","98","527","0.000150032512768218"
"1500","98","528","0.000109432914151753"
"1500","98","529","0.000171222214367686"
"1500","98","530","6.08818505555748e-05"
"1500","98","531","9.41792368498762e-05"
"1500","98","532","8.9150662212643e-05"
"1500","98","533","0.000134107021905634"
"1500","98","534","0.000115995630203735"
"1500","98","535","0.00010735731106121"
