"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","842","0.682418546365915","27","-2.19023467672837","22","4973","2","10","0.6996375","0.00241250000000004","0.00344821425381007","0.7455625","0.9775","0.000402171727327569","0.856816840448554","4588.11209259624"
"1500","98","843","0.3815664160401","21","-2.22550389676927","15","4979","4","2","0.8244125","0.000856250000000003","0.00103861841007991","0.856175","0.985","0.000803374171520386","0.923276630371605","4744.91153562987"
"1500","98","844","0.590751879699248","32","-2.35992962372241","20","4968","13","5","0.7846875","0.00146250000000003","0.00186379928315416","0.8377875","0.965","0.00261674718196457","0.920072673440549","4798.34905457237"
"1500","98","845","0.580037593984962","34","-2.40215112375374","16","4966","6","4","0.79765","0.00109375","0.00137121544537078","0.83335","0.9825","0.00120821586790173","0.903840162019006","4760.85383237265"
"1500","98","846","0.721979949874687","45","-2.49313322283756","17","4955","9","16","0.8792375","0.000331250000000005","0.000376746897169428","0.8979875","0.9775","0.00181634712411705","0.959498983539904","4878.63168076595"
"1500","98","847","0.387744360902256","20","-2.18715617797495","15","4980","6","8","0.7781375","0.00373749999999995","0.00480313569259925","0.8793375","0.9825","0.00120481927710843","0.900477748351249","4740.37262424054"
"1500","98","848","0.218496240601504","19","-2.29627921790031","16","4981","9","4","0.8561375","0.000512500000000027","0.000598618796630245","0.8792625","0.98","0.00180686609114636","0.944745289420116","4880.55460227569"
"1500","98","849","0.302393483709273","17","-2.14918535152373","12","4983","3","1","0.8472","0.000800000000000023","0.00094428706326726","0.8794","0.985","0.000602046959662854","0.935288875111404","4862.94108833521"
"1500","98","850","0.415213032581454","27","-2.36092016090068","21","4973","10","6","0.7454375","0.00153124999999998","0.00205416282384504","0.7799375","0.985","0.00201085863663784","0.872909159013704","4655.72026323607"
"1500","98","851","0.546992481203007","20","-2.05609725040434","18","4980","6","2","0.6376125","0.00558749999999997","0.00876315944245128","0.7210875","0.9775","0.00120481927710843","0.807449668830743","4419.84680306905"
"1500","98","852","0.549135338345865","35","-2.43471437557794","19","4965","6","16","0.828675","0.000574999999999992","0.000693878782393571","0.851425","0.98","0.00120845921450151","0.930143796649094","4793.42224281017"
"1500","98","853","0.271390977443609","24","-2.38967924424083","21","4976","17","3","0.7894125","0.00175625000000001","0.00222475575190412","0.8471","0.9925","0.00341639871382637","0.896604584891739","4714.49135562171"
"1500","98","854","0.463784461152882","23","-2.22486737135499","18","4977","6","3","0.7627625","0.00150625000000004","0.00197473001097988","0.802025","0.98","0.00120554550934298","0.89384884388538","4773.03799780782"
"1500","98","855","0.475764411027569","29","-2.36614716383491","14","4971","6","7","0.8654875","0.000587499999999963","0.000678808186137828","0.8933875","0.9825","0.0012070006035003","0.947765747520382","4853.24303500026"
"1500","98","856","0.40468671679198","22","-2.2387876721708","15","4978","7","5","0.82455","0.000993750000000015","0.00120520283791161","0.86085","0.99","0.00140618722378465","0.918942590461578","4807.40907172996"
"1500","98","857","0.602518796992481","28","-2.26637395702362","25","4972","9","4","0.6556875","0.00363124999999997","0.00553808025926981","0.7283625","0.97","0.00181013676588898","0.840898798582807","4641.43324276086"
"1500","98","858","0.563646616541353","21","-2.08160629311725","16","4979","6","2","0.7976875","0.00113125000000003","0.00141816187416755","0.828925","0.9725","0.00120506125728058","0.916266928153076","4841.59524156574"
"1500","98","859","0.749887218045113","26","-2.11734789715972","21","4974","6","3","0.7583875","0.00148749999999997","0.00196139836165545","0.7975375","0.9775","0.00120627261761158","0.894071742409338","4722.22517542134"
"1500","98","860","0.877406015037594","33","-2.22493296722727","20","4967","7","6","0.6805375","0.00403125000000004","0.00592362654519412","0.742225","0.98","0.00140930138916851","0.849802964664127","4552.18630930633"
"1500","98","861","1.18547619047619","28","-1.90548369925496","19","4972","7","1","0.7213625","0.00310624999999998","0.00430608743870104","0.7934","0.97","0.00140788415124698","0.878925917046272","4711.98351048243"
"1500","98","862","1.20540100250627","34","-2.07537083748494","19","4966","6","2","0.8196625","0.000637499999999958","0.000777759138669828","0.8377625","0.97","0.00120821586790173","0.929200298356376","4795.07676682917"
"1500","98","863","0.894573934837093","26","-2.02188265865829","20","4974","3","2","0.7201375","0.00188124999999995","0.00261234833625515","0.7540375","0.965","0.00060313630880579","0.882746786891865","4703.552869928"
"1500","98","864","0.894085213032581","23","-1.90977426137839","12","4977","3","2","0.8073625","0.00185625","0.00229915310656614","0.856725","0.965","0.000602772754671489","0.931660049794765","4752.9856806406"
"1500","98","865","0.444085213032581","21","-2.17609542157176","18","4979","4","3","0.737225","0.00191874999999997","0.00260266540065783","0.7843875","0.975","0.000803374171520386","0.88369257135324","4692.85173686639"
"1500","98","866","1.00398496240602","34","-2.18061970613672","19","4966","12","1","0.758725","0.00182499999999997","0.00240535108240794","0.806575","0.985","0.00241643173580346","0.887336769093657","4638.19860244636"
"1500","98","867","0.228646616541353","18","-2.25448624302388","17","4982","4","6","0.8243","0.000743750000000043","0.000902280723037781","0.8560625","0.99","0.000802890405459655","0.918680475642501","4759.87894131185"
"1500","98","868","0.302117794486216","19","-2.22448504682618","12","4981","7","3","0.8982","0.000443749999999965","0.000494043642841199","0.9313625","0.9925","0.00140534029311383","0.955499580184719","4847.25962394728"
"1500","98","869","0.691503759398496","36","-2.37962049757181","22","4964","11","3","0.76695","0.00132500000000002","0.00172762240041726","0.8107","0.9775","0.00221595487510073","0.898262181126631","4676.78103482196"
"1500","98","870","0.627431077694236","33","-2.35903594949121","15","4967","12","3","0.8202875","0.00126250000000006","0.00153909452478558","0.8700625","0.985","0.00241594523857459","0.920822515854872","4764.50870564834"
"1500","98","871","1.00788220551378","31","-2.10374362784721","16","4969","4","7","0.8022375","0.00121249999999995","0.00151139780925219","0.8380375","0.9625","0.000804990943851882","0.931507034632035","4789.91972402597"
"1500","98","872","0.523709273182957","28","-2.31516240997089","20","4972","10","1","0.7540375","0.00148124999999999","0.00196442484624437","0.793075","0.98","0.00201126307320998","0.88652200010439","4604.23541808028"
"1500","98","873","1.1443984962406","34","-2.10724736909677","18","4966","5","9","0.6826875","0.00618125000000003","0.00905428911471211","0.7978375","0.97","0.00100684655658478","0.856675723913796","4568.51045579264"
"1500","98","874","0.511729323308271","20","-2.08511832548962","16","4980","5","1","0.78455","0.00132500000000002","0.00168886622904853","0.81995","0.9775","0.00100401606425703","0.907974293396288","4717.08936323693"
"1500","98","875","0.341140350877193","30","-2.46476394137459","18","4970","14","7","0.8208375","0.00181249999999999","0.00220811061872782","0.8932375","0.9925","0.0028169014084507","0.910534819224996","4750.15358878457"
"1500","98","876","1.09117794486216","46","-2.35747519990358","21","4954","9","6","0.7540375","0.00148124999999999","0.00196442484624437","0.793075","0.97","0.00181671376665321","0.897673086656544","4699.73731985402"
"1500","98","877","0.352268170426065","23","-2.30652657065843","15","4977","4","6","0.85615","0.000524999999999998","0.00061321030193307","0.879275","0.985","0.000803697006228652","0.94019710414487","4838.89160563671"
"1500","98","878","0.501679197994988","29","-2.35058403528574","16","4971","15","3","0.73735","0.00204375000000001","0.00277175018647862","0.7759375","0.96","0.00301750150875075","0.896642460835509","4767.56752474978"
"1500","98","879","1.46392230576441","45","-2.19137851086236","19","4955","5","5","0.80635","0.000843750000000032","0.0010463818441124","0.833275","0.97","0.00100908173562059","0.924391965689017","4791.80077386185"
"1500","98","880","0.746152882205514","22","-1.97922092231297","15","4978","6","3","0.66645","0.01439375","0.0215976442343761","0.8562125","0.99","0.00120530333467256","0.837380130418105","4788.94443165836"
"1500","98","881","0.951491228070175","41","-2.3405438250244","14","4959","3","14","0.797925","0.00136875000000003","0.00171538678447226","0.8380875","0.98","0.000604960677555959","0.913343598308889","4773.97767367817"
"1500","98","882","0.611190476190476","30","-2.30729236247881","20","4970","9","6","0.7345","0.00347500000000001","0.00473110959836624","0.824275","0.9875","0.00181086519114688","0.869652380646405","4768.53278930798"
"1500","98","883","0.237719298245614","16","-2.17028466683494","15","4984","6","3","0.8979875","0.000231250000000016","0.000257520288422741","0.9122","0.98","0.00120385232744783","0.967091184299807","4909.3634258051"
"1500","98","884","0.64749373433584","30","-2.28612321333444","19","4970","12","4","0.75425","0.00169375000000005","0.00224560822008624","0.797625","0.975","0.00241448692152917","0.893586447828093","4748.5577944763"
"1500","98","885","0.40468671679198","20","-2.1732128611607","17","4980","7","2","0.77575","0.00134999999999996","0.00174025136964223","0.80215","0.9775","0.00140562248995984","0.900996786674536","4746.23582530002"
"1500","98","886","0.390839598997494","22","-2.24931360921777","14","4978","4","8","0.8839125","0.000312500000000049","0.000353541781567801","0.8980125","0.9775","0.000803535556448373","0.959498983539904","4908.44842940521"
"1500","98","887","0.819824561403509","40","-2.38365356053653","19","4960","5","7","0.763175","0.00191874999999997","0.00251416778589441","0.82425","0.975","0.00100806451612903","0.899156285017467","4708.80886559884"
"1500","98","888","0.8584335839599","25","-2.01153717671733","20","4975","5","3","0.6967375","0.00368124999999997","0.00528355370566385","0.7799875","0.98","0.00100502512562814","0.857984498147085","4697.09223471997"
"1500","98","889","0.438634085213033","19","-2.10727753900637","16","4981","4","1","0.7499","0.00167499999999998","0.00223363115082009","0.7845","0.9725","0.000803051596065047","0.89317705986802","4709.37744149683"
"1500","98","890","0.53046365914787","37","-2.47430235071721","20","4963","15","5","0.8199875","0.000962499999999977","0.00117379838107285","0.8561875","0.9875","0.00302236550473504","0.916828374991968","4765.91269678083"
"1500","98","891","0.452243107769424","36","-2.4984803139965","20","4964","12","8","0.8332875","0.000631249999999972","0.00075754166479153","0.8606625","0.985","0.0024174053182917","0.926092403869751","4803.23025406543"
"1500","98","892","0.474010025062657","29","-2.36720076054521","23","4971","14","3","0.762625","0.00136875000000003","0.00179478773971484","0.80625","0.98","0.0028163347415007","0.887546322876977","4755.28499660734"
"1500","98","893","1.25677944862155","42","-2.22414495290093","25","4958","14","3","0.71985","0.00159374999999995","0.00221400291727436","0.75375","0.9675","0.00282371924162969","0.880179673588518","4707.79922614505"
"1500","98","894","1.03473684210526","47","-2.39348929565827","22","4953","7","12","0.745175","0.00126875000000004","0.00170262018988834","0.7753625","0.99","0.00141328487785181","0.873385756297149","4650.78339087073"
"1500","98","895","0.798571428571429","41","-2.40818431893109","27","4959","15","7","0.670475","0.00216875000000005","0.00323464707856378","0.719525","0.99","0.00302480338777979","0.820457741976729","4529.45329881089"
"1500","98","896","0.931177944862155","18","-1.62401188186795","20","4982","6","5","0.48805","0.04249375","0.0870684356111054","0.7583875","0.985","0.00120433560818948","0.733333333333333","4041.40114439235"
"1500","98","897","0.9234335839599","34","-2.22271139578356","16","4966","5","10","0.662525","0.0145","0.0218859665672993","0.8517","0.98","0.00100684655658478","0.840557962315361","4603.4420050629"
"1500","98","898","0.798771929824561","36","-2.32633185625848","27","4964","9","2","0.6904375","0.00153749999999997","0.00222684891825831","0.7194875","0.97","0.00181305398871878","0.859013292842111","4621.7239271158"
"1500","98","899","0.381541353383459","27","-2.38242894934372","15","4973","10","6","0.865425","0.000524999999999998","0.000606638356876676","0.893325","0.9775","0.00201085863663784","0.952167355236409","4820.70907600498"
"1500","98","900","0.277218045112782","20","-2.27811775660044","20","4980","6","7","0.7624875","0.00123125000000002","0.0016147805701733","0.7973875","0.97","0.00120481927710843","0.902188390740297","4772.69482404965"
"1500","98","901","0.486704260651629","32","-2.41727613626745","21","4968","17","6","0.6883875","0.00363124999999997","0.00527500862522921","0.7545875","0.985","0.0034219001610306","0.847967605688379","4692.34865217448"
"1500","98","902","0.593132832080201","27","-2.24726858728165","15","4973","3","5","0.860725","0.000468750000000018","0.000544599029887615","0.8839125","0.98","0.000603257590991353","0.947394175061329","4855.52523618143"
"1500","98","903","0.346817042606516","22","-2.28277751586574","17","4978","7","3","0.8064125","0.000906249999999997","0.00112380450451847","0.8333375","0.985","0.00140618722378465","0.913350382971029","4839.16400588987"
"1500","98","904","0.839962406015038","38","-2.34178165600618","21","4962","18","8","0.6908125","0.00605624999999999","0.00876685062878854","0.8066625","0.99","0.00362756952841596","0.839202148062907","4497.75022375655"
"1500","98","905","0.665200501253133","28","-2.22756972079492","22","4972","7","2","0.7198375","0.00158124999999998","0.00219667633320017","0.7452625","0.98","0.00140788415124698","0.867679680567879","4625.96588417976"
"1500","98","906","0.539598997493734","22","-2.13623361040819","17","4978","8","5","0.776775","0.00237500000000002","0.00305751343696697","0.851575","0.98","0.00160707111289675","0.899577222193225","4701.67706430398"
