"mf","s","pi.sel.98","SegSites.sel.98","TajD.sel.98","HapNum.sel.98","Fixed.sel.98","Singletons.sel.98","Doubletons.sel.98","H1.sel.98","H2.sel.98","H2.H1.sel.98","H12.sel.98","Freq.sel.98","Singletons.Fixed.sel.98","ehh.sel.98","ihh.sel.98","seed","ID"
1.66666666666667e-05,300,0.874235588972431,28,-2.09816279066081,27,4972,7,7,0.6100875,0.00558124999999998,0.00914827791095537,0.6878375,0.9875,0.00140788415124698,0.798971920580865,4451.40602711559,7316584,27
1.66666666666667e-05,300,1.62872180451128,41,-2.04098673150647,26,4959,6,6,0.5214375,0.0102125,0.0195852810739541,0.6358375,0.9725,0.00120992135511192,0.647238491506109,3809.92257440437,7601304,25
1.66666666666667e-05,300,1.97197994987469,48,-2.04700541549024,39,4952,10,8,0.346875,0.010475,0.0301981981981982,0.404875,0.975,0.00201938610662359,0.586526926372685,3896.16029266364,8033061,28
1.66666666666667e-05,300,1.67304511278196,33,-1.79809987368894,24,4967,14,2,0.2558125,0.10565625,0.41302223308087,0.4515,0.9925,0.00281860277833702,0.588142126555225,4070.40640027479,1439596,29
1.66666666666667e-05,300,0.554749373433584,25,-2.21873672891203,20,4975,7,4,0.688075,0.00331875000000004,0.00482323874577631,0.7501375,0.98,0.0014070351758794,0.845007568244689,4634.22058171095,6439415,30
1.66666666666667e-05,300,0.913834586466165,37,-2.28843103259593,27,4963,9,8,0.571875,0.00937500000000002,0.0163934426229509,0.691875,0.9875,0.00181341930284102,0.774040994666838,4573.26875923665,6947943,31
1.66666666666667e-05,300,0.602994987468672,30,-2.31207131433949,22,4970,5,12,0.660175,0.00407500000000005,0.00617260574847586,0.729025,0.9875,0.00100603621730382,0.828490650902782,4612.25906958812,1894968,32
1.66666666666667e-05,300,1.51268170426065,40,-2.07031983504588,26,4960,6,6,0.573775,0.00375000000000003,0.006535662934077,0.6153,0.96,0.00120967741935484,0.776660411227154,4263.13550505875,7981898,33
1.66666666666667e-05,300,0.892869674185464,34,-2.23868240248061,24,4966,12,7,0.567075,0.01205,0.0212493938191597,0.716075,0.9825,0.00241643173580346,0.769499402814561,4582.13299709197,4840980,45
1.66666666666667e-05,300,0.852844611528822,36,-2.29946964980205,26,4964,11,6,0.61325,0.00485000000000002,0.00790868324500615,0.68345,0.975,0.00221595487510073,0.808621712477754,4593.50029661855,9692501,41
1.66666666666667e-05,300,1.86046365914787,49,-2.1082051046491,28,4951,21,9,0.3848375,0.02183125,0.0567284892974308,0.5204,0.985,0.00424156736012927,0.60464860955038,4133.22513917412,4899410,39
1.66666666666667e-05,300,1.35629072681704,43,-2.1998439167891,24,4957,16,5,0.6594375,0.00333749999999999,0.00506113164628944,0.7201875,0.9825,0.0032277587250353,0.817631250973672,4580.56139975074,21419,36
1.66666666666667e-05,300,1.19249373433584,35,-2.10703024343855,28,4965,7,6,0.5142375,0.0101375,0.019713653710591,0.6278375,0.9725,0.0014098690835851,0.643236689370047,3793.43720350886,4019585,42
1.66666666666667e-05,300,2.07721804511278,49,-2.02661333954494,39,4951,11,9,0.20485,0.04485,0.218940688308518,0.32485,0.975,0.00222177337911533,0.491015753740689,3688.13564695801,1775884,40
1.66666666666667e-05,300,0.903258145363409,38,-2.31181404827112,31,4962,8,7,0.626275,0.00217500000000004,0.00347291525288418,0.657875,0.9875,0.00161225312374043,0.816205101844117,4491.53755702628,7359138,38
1.66666666666667e-05,300,2.03798245614035,42,-1.88600406578303,23,4958,10,4,0.5887875,0.00356250000000002,0.00605057002738683,0.6232125,0.96,0.00201694231544978,0.776762402088773,4257.37823651001,1814723,37
1.66666666666667e-05,300,0.546378446115288,33,-2.40251790704501,20,4967,13,4,0.7046125,0.00320624999999997,0.0045503734322056,0.767425,0.98,0.00261727400845581,0.854428728012944,4677.19563912522,689833,44
1.66666666666667e-05,300,1.7540350877193,48,-2.1306010196889,31,4952,9,8,0.48245,0.00635000000000002,0.0131619856979998,0.5411,0.975,0.00181744749596123,0.719359303935139,4176.89265704304,7466563,43
1.66666666666667e-05,300,4.38486215538847,41,-0.821872560414305,29,4959,8,6,0.246775,0.06401875,0.259421537838112,0.4284625,0.9775,0.00161322847348256,0.587290969899666,3547.86776182045,4745580,34
1.66666666666667e-05,300,5.16889724310777,35,-0.0817138087273164,25,4965,7,4,0.221675,0.106075,0.478515845268975,0.396775,0.9825,0.0014098690835851,0.434069429298437,3293.72353559745,679802,35
1.66666666666667e-05,300,0.857368421052632,25,-2.01226392269144,24,4975,5,2,0.5887125,0.00348749999999998,0.00592394420026749,0.6231375,0.96,0.00100502512562814,0.776776000870322,4367.78267107267,6904469,46
1.66666666666667e-05,300,1.03645363408521,33,-2.13960937333845,26,4967,8,6,0.6054625,0.00483750000000005,0.00798975989429576,0.6868375,0.9825,0.00161063015904973,0.79525627044711,4589.88869631822,9161667,49
1.66666666666667e-05,300,1.19926065162907,23,-1.68630572776373,19,4977,9,2,0.285375,0.10475,0.367060884800701,0.5,0.9925,0.00180831826401447,0.608356868432435,4058.5498435234,4061149,47
1.66666666666667e-05,300,1.55275689223058,26,-1.58760925472529,20,4974,5,5,0.451825,0.03901875,0.0863581032479389,0.631725,0.9825,0.00100522718134298,0.627434179778782,4219.41293425767,8509376,48
1.66666666666667e-05,300,0.978395989974937,34,-2.19399108607743,29,4966,9,3,0.5417375,0.00518125000000003,0.00956413392094885,0.604,0.975,0.0018123238018526,0.755639048184035,4221.15414936392,383224,51
1.66666666666667e-05,300,1.38083959899749,22,-1.49676150190124,22,4978,5,6,0.282825,0.13266875,0.469084239370635,0.5521375,0.975,0.00100441944556047,0.607408872190363,4535.09791707864,1940769,50
1.66666666666667e-05,300,1.6221679197995,25,-1.49045176332878,22,4975,7,1,0.38105,0.155425,0.407886104185802,0.753925,0.9675,0.0014070351758794,0.664939550949914,4147.88064827088,9648008,54
1.66666666666667e-05,300,2.26182957393484,37,-1.63487702709449,24,4963,14,5,0.23575,0.10069375,0.427120890774125,0.4176625,0.9825,0.00282087447108604,0.461559432933479,3355.94145635353,2383522,52
1.66666666666667e-05,300,2.21370927318296,51,-2.01489342009975,25,4949,14,7,0.4138125,0.0597875,0.144479685848059,0.6994125,0.9675,0.00282885431400283,0.681153017097107,4175.46005542836,4908473,55
1.66666666666667e-05,300,1.22968671679198,32,-2.00777659046527,30,4968,8,6,0.4382375,0.01898125,0.0433127014461337,0.5677375,0.975,0.00161030595813205,0.662553556126821,3968.94932436886,5844891,53
1.66666666666667e-05,300,1.10513784461153,32,-2.07642250015878,26,4968,13,4,0.5917875,0.00656250000000003,0.0110892845827261,0.6874125,0.9825,0.00261674718196457,0.794178740198369,4595.30061795711,5413730,57
1.66666666666667e-05,300,3.4046992481203,38,-1.12749727574382,31,4962,9,2,0.180425,0.05616875,0.311313565193294,0.3055625,0.9825,0.00181378476420798,0.473581035467622,3862.91431038064,3492552,56
1.66666666666667e-05,300,1.2096365914787,45,-2.29479882628791,29,4955,13,11,0.53705,0.00779375000000004,0.0145121497067313,0.631625,0.98,0.00262361251261352,0.760869565217391,4385.68596351584,5625347,58
1.66666666666667e-05,300,1.14690476190476,28,-1.92936203574275,21,4972,4,10,0.3635375,0.1234375,0.339545438916205,0.7040875,0.975,0.00080450522928399,0.666350273548217,4612.93463186343,6428045,60
1.66666666666667e-05,300,1.45502506265664,29,-1.77805205722209,26,4971,7,2,0.4824875,0.00983125000000001,0.0203761755485894,0.5718625,0.98,0.00140816737075035,0.731764444908398,4459.46360065765,9676339,59
1.66666666666667e-05,300,1.30147869674185,29,-1.87026434644503,22,4971,5,1,0.57775,0.00394375000000002,0.00682604932929472,0.6232,0.96,0.00100583383625025,0.77993091818973,4361.76463908834,1449901,61
1.66666666666667e-05,300,1.26078947368421,38,-2.142539485553,23,4962,10,11,0.5911,0.00587499999999996,0.00993909659956008,0.67525,0.985,0.00201531640467553,0.792233373374149,4409.04727399543,4462300,62
1.66666666666667e-05,300,1.9193984962406,48,-2.06717372018306,34,4952,14,3,0.369475,0.01246875,0.0337472088774612,0.44715,0.9825,0.00282714054927302,0.645518512748611,4040.25961338734,5771470,65
1.66666666666667e-05,300,1.89141604010025,22,-1.10864495978199,24,4978,5,5,0.327025,0.142125,0.434599801238437,0.647375,0.9775,0.00100441944556047,0.63978621548954,4088.12663781232,7911981,63
1.66666666666667e-05,300,0.814285714285714,39,-2.37040892826154,28,4961,7,10,0.6741625,0.0017625,0.00261435484768138,0.7069625,0.9875,0.00141100584559565,0.841592238000386,4516.13774979117,3490056,64
1.66666666666667e-05,300,0.508458646616541,40,-2.52446388929881,23,4960,21,8,0.7086125,0.00301249999999997,0.00425126567764466,0.7800125,0.9875,0.00423387096774194,0.857167641200283,4599.71617939986,7536522,66
1.66666666666667e-05,300,1.51598997493734,37,-1.99648553596718,27,4963,14,6,0.4140125,0.0171125,0.0413332930768998,0.5526125,0.9875,0.00282087447108604,0.66703077812761,3932.3267236394,1139156,69
1.66666666666667e-05,300,1.52136591478697,31,-1.81276111922845,24,4969,4,8,0.4159125,0.0376875,0.0906140113605626,0.6373125,0.9575,0.000804990943851882,0.67693737782456,4367.32153158449,6761117,70
1.66666666666667e-05,300,3.03880952380952,38,-1.30072915272828,26,4962,4,3,0.3935,0.0214,0.0543837357052096,0.54295,0.9775,0.000806126561870214,0.579283887468031,3718.07811659781,792549,71
1.66666666666667e-05,300,1.88051378446115,49,-2.10065773665658,28,4951,12,10,0.58715,0.00574375000000005,0.00978242357148948,0.6634,0.9875,0.00242375277721672,0.783145923022553,4416.21594808199,828684,72
1.66666666666667e-05,300,2.33416040100251,25,-1.00466910437663,22,4975,8,6,0.2496625,0.11460625,0.459044710358985,0.4517875,0.9825,0.00160804020100503,0.468998286337436,4098.54290647557,165498,68
1.66666666666667e-05,300,2.50938596491228,54,-1.96752973444487,41,4946,10,6,0.329725,0.0105,0.0318447190840853,0.386225,0.975,0.00202183582693085,0.561320941269527,3845.39788412102,7712302,67
1.66666666666667e-05,300,2.6050626566416,37,-1.46846590679436,29,4963,5,9,0.2029125,0.0972875,0.47945543029631,0.3914125,0.98,0.00100745516824501,0.480322563808132,3460.26528002505,6473368,74
1.66666666666667e-05,300,0.904786967418546,24,-1.94226267905971,23,4976,8,4,0.4745,0.0256,0.0539515279241307,0.6688,0.985,0.00160771704180064,0.702296534531974,4419.55366115137,7316755,73
1.66666666666667e-05,300,2.38369674185464,36,-1.53897350492834,27,4964,9,4,0.434275,0.02786875,0.0641730470324103,0.6319,0.9825,0.00181305398871878,0.693488082255803,3993.5920769071,2340799,77
1.66666666666667e-05,300,1.1043984962406,33,-2.10315928461602,22,4967,6,11,0.3551625,0.1150625,0.323971421532397,0.6834625,0.975,0.0012079726192873,0.647162349218904,4525.89473337288,1071032,79
1.66666666666667e-05,300,0.998684210526316,32,-2.13509510332271,28,4968,8,12,0.5835,0.00590000000000002,0.0101113967437875,0.6595,0.9875,0.00161030595813205,0.781121891666131,4505.41838977061,3120028,80
1.66666666666667e-05,300,0.5765664160401,28,-2.28244024515429,23,4972,6,9,0.60615,0.005525,0.00911490555143117,0.6914,0.985,0.00120675784392599,0.800887356143682,4531.21976595497,3962639,83
1.66666666666667e-05,300,1.92269423558897,46,-2.02595971225724,23,4954,17,2,0.667475,0.00324999999999998,0.0048690962208322,0.724525,0.9825,0.00343157044812273,0.838708002284883,4644.60680531755,341749,84
1.66666666666667e-05,300,0.431604010025063,20,-2.15106031344102,19,4980,7,1,0.6922125,0.00331250000000005,0.00478538021200145,0.7544625,0.98,0.00140562248995984,0.847362858186753,4652.46602771543,1021312,75
1.66666666666667e-05,300,2.04622807017544,48,-2.01852657723834,36,4952,8,8,0.408125,0.011225,0.0275038284839203,0.499475,0.9725,0.00161550888529887,0.621644184135902,3741.3323019638,7545127,82
1.66666666666667e-05,300,3.04467418546366,39,-1.33863323076405,23,4961,5,3,0.387075,0.03006875,0.0776819737776916,0.5334625,0.9675,0.0010078613182826,0.663078550293877,4316.70296956795,1612587,85
1.66666666666667e-05,300,1.98798245614035,28,-1.40867776401195,23,4972,7,7,0.353375,0.05361875,0.151733286169084,0.5860625,0.9875,0.00140788415124698,0.635944226691512,3742.93670243526,9153786,88
1.66666666666667e-05,300,1.24165413533835,29,-1.906191994266,23,4971,10,5,0.3391,0.16059375,0.47358817457977,0.6707625,0.9625,0.0020116676725005,0.633820346320346,4266.65748106061,9716909,91
1.66666666666667e-05,300,0.965639097744361,27,-2.00931911007366,18,4973,4,8,0.6379125,0.00588750000000005,0.0092293222032803,0.7333125,0.9575,0.000804343454655138,0.844011865542083,4573.81708200621,7499256,94
200621,7499256,94
1.66666666666667e-05,300,0.835137844611529,35,-2.28904365201313,24,4965,12,6,0.7081,0.00249999999999995,0.00353057477757371,0.7711,0.98,0.00241691842900302,0.854304765384415,4732.28942664022,8170906,87
1.66666666666667e-05,300,1.27855889724311,39,-2.15563657207094,30,4961,11,8,0.4250625,0.01225625,0.0288339950007352,0.52465,0.98,0.00221729490022173,0.65140403987682,4275.78945926197,1206630,96
1.66666666666667e-05,300,0.470977443609023,23,-2.2196002199447,21,4977,8,2,0.6880625,0.00330624999999996,0.00480515941502401,0.750125,0.98,0.0016073940124573,0.845007568244689,4620.80677488387,3882347,95
1.66666666666667e-05,300,2.38294486215539,22,-0.735007534686634,24,4978,6,5,0.2324625,0.1028625,0.442490724310373,0.4142625,0.9825,0.00120530333467256,0.453497429506154,3316.21962792751,1213724,90
1.66666666666667e-05,300,1.15479949874687,31,-2.0204880897018,23,4969,7,1,0.5777625,0.00395624999999999,0.00684753683390666,0.6232125,0.96,0.00140873415174079,0.779359769364665,4364.63110585292,608109,92
1.66666666666667e-05,300,1.70473684210526,48,-2.14951000697716,39,4952,9,7,0.3496625,0.01035625,0.0296178457798592,0.4079125,0.975,0.00181744749596123,0.604297673192275,3918.7071583943,7277097,86
1.66666666666667e-05,300,1.28211779448622,41,-2.19429890236324,29,4959,5,3,0.665925,0.00170000000000003,0.00255284003453848,0.690375,0.9675,0.0010082677959266,0.848803738067505,4635.50978029481,5183026,89
1.66666666666667e-05,300,1.17333333333333,29,-1.9472220604411,18,4971,7,3,0.6206875,0.00446250000000004,0.00718960829725109,0.6756375,0.98,0.00140816737075035,0.813253562294483,4678.84826321833,7119589,97
1.66666666666667e-05,300,1.25261904761905,34,-2.05069730192345,27,4966,8,10,0.59475,0.00569375000000005,0.00957335014712073,0.6715,0.9875,0.00161095449053564,0.78763091948853,4440.28999550215,5020539,98
1.66666666666667e-05,300,0.482606516290727,28,-2.34060781077659,24,4972,10,7,0.7043375,0.00293125000000005,0.00416171224732469,0.775525,0.9875,0.00201126307320998,0.852271412966652,4603.35193086166,3084911,104
1.66666666666667e-05,300,2.41587719298246,31,-1.30585675008007,20,4969,10,2,0.5836375,0.00983124999999996,0.0168447880747895,0.708625,0.9925,0.0020124773596297,0.763052438745134,4327.80913670712,8612839,103
1.66666666666667e-05,300,0.560927318295739,28,-2.29212190985109,19,4972,8,1,0.69635,0.00329374999999998,0.00473002082286204,0.7587875,0.98,0.00160901045856798,0.849692050733337,4603.93630278198,6816070,102
1.66666666666667e-05,300,0.603809523809524,31,-2.33272476291192,26,4969,13,7,0.62175,0.005525,0.00888620828307198,0.70025,0.9875,0.00261622056751862,0.805872903681809,4485.19427488274,2722715,101
1.66666666666667e-05,300,0.630764411027569,25,-2.16687271621858,19,4975,6,7,0.815475,0.000968749999999963,0.00118795793862468,0.8560875,0.9875,0.00120603015075377,0.916057315427617,4725.09980080961,2909607,99
1.66666666666667e-05,300,1.9440350877193,54,-2.1622335561498,31,4946,10,9,0.4050625,0.01130625,0.0279123592038266,0.489775,0.98,0.00202183582693085,0.659657341197349,3762.77995328566,1909608,100
1.66666666666667e-05,300,1.53927318295739,39,-2.03503037836678,28,4961,14,3,0.2967125,0.15040625,0.50690904495092,0.5874125,0.9825,0.00282201169119129,0.577952173235706,4105.63391234356,3482156,116
1.66666666666667e-05,300,1.34365914786967,37,-2.0800374062252,24,4963,9,2,0.5270375,0.00863749999999996,0.0163887768896899,0.6206375,0.98,0.00181341930284102,0.758194582180698,4564.35007046297,4550489,119
1.66666666666667e-05,300,3.05303258145363,28,-0.749339331122524,20,4972,5,5,0.3531375,0.1369125,0.387703090156101,0.6925875,0.965,0.00100563153660499,0.667290222730637,3847.46084381939,702048,124
1.66666666666667e-05,300,1.49028822055138,36,-1.98280065373588,25,4964,10,3,0.50985,0.012825,0.0251544571932921,0.647325,0.965,0.00201450443190975,0.75398694569679,4425.71493842945,7777856,115
1.66666666666667e-05,300,0.95281954887218,26,-1.98345182299619,15,4974,3,3,0.668275,0.00405,0.00606037933485466,0.725325,0.98,0.00060313630880579,1,5000,2340556,118
1.66666666666667e-05,300,1.53725563909774,41,-2.08144464882393,24,4959,13,2,0.5135875,0.00948749999999998,0.0184729963248716,0.6058875,0.98,0.00262149626940916,0.751454929798006,4457.47011195783,3658457,123
1.66666666666667e-05,300,1.22672932330827,29,-1.91515509199428,21,4971,6,2,0.56125,0.00994375000000003,0.01771714922049,0.68005,0.9775,0.0012070006035003,0.778346121057119,4649.73103154305,1618506,107
1.66666666666667e-05,300,2.91677944862155,49,-1.71058145617307,34,4951,7,7,0.156525,0.0635,0.405685992652931,0.263275,0.975,0.00141385578670976,0.419583415727375,3102.11974820381,6118312,122
1.66666666666667e-05,300,1.46706766917293,40,-2.09094806367287,36,4960,9,10,0.408125,0.011225,0.0275038284839203,0.499475,0.9725,0.00181451612903226,0.621644184135902,3753.31585084674,1095841,113
1.66666666666667e-05,300,1.59714285714286,51,-2.23865803768611,33,4949,12,7,0.410125,0.01006875,0.0245504419384334,0.4955125,0.98,0.00242473226914528,0.66269116342189,3931.16201263114,300530,125
1.66666666666667e-05,300,0.383784461152882,24,-2.3102870358501,24,4976,10,6,0.7085125,0.00291249999999998,0.00411072493428131,0.7799125,0.9875,0.0020096463022508,0.85451391119964,4616.0538006811,9445440,117
1.66666666666667e-05,300,1.59219298245614,33,-1.84147426919561,27,4967,8,2,0.3940875,0.0158625,0.0402512132457893,0.4740375,0.985,0.00161063015904973,0.666666666666667,4326.5,6893281,121
1.66666666666667e-05,300,1.6677694235589,36,-1.89463160853486,24,4964,8,3,0.548225,0.00431875000000004,0.00787769620137724,0.5887875,0.96,0.0016116035455278,0.752046616623151,4197.28022329199,9852904,106
1.66666666666667e-05,300,2.30454887218045,44,-1.82427037847755,22,4956,13,4,0.2597,0.10564375,0.406791490180978,0.4579125,0.9925,0.00262308313155771,0.59286822888838,4024.5528903646,5955612,109
1.66666666666667e-05,300,4.96265664160401,43,-0.671587411594691,42,4957,13,5,0.190125,0.030125,0.15844838921762,0.274125,0.9625,0.00262255396409118,0.4,2646.54017180736,8224404,110
1.66666666666667e-05,300,3.3609649122807,25,-0.304094535288503,23,4975,6,3,0.325275,0.13821875,0.424928906310045,0.6431625,0.965,0.00120603015075377,0.659531660049795,3832.39781306776,6647906,112
1.66666666666667e-05,300,1.20448621553885,30,-1.96132986118782,21,4970,5,5,0.6006875,0.00393125000000005,0.00654458433045477,0.6470375,0.96,0.00100603621730382,0.808814730200174,4384.50662260661,4950100,126
1.66666666666667e-05,300,0.832318295739348,35,-2.29047974335967,23,4965,5,9,0.58235,0.00854374999999996,0.0146711599553532,0.70355,0.985,0.00100704934541793,0.782843156249596,4489.40038232521,3447691,120
1.66666666666667e-05,300,0.555250626566416,29,-2.31841170716788,19,4971,12,2,0.69635,0.00329374999999998,0.00473002082286204,0.7587875,0.98,0.0024140012070006,0.849692050733337,4641.44068062007,58427,108
1.66666666666667e-05,300,2.50761904761905,30,-1.20144728627495,28,4970,5,4,0.2067625,0.1011375,0.489148177256514,0.3676375,0.9825,0.00100603621730382,0.427299163940385,3278.59540686504,3643949,111
1.66666666666667e-05,300,1.19250626566416,34,-2.08210891288112,24,4966,6,8,0.570275,0.00401874999999996,0.00704703870939452,0.6116625,0.96,0.00120821586790173,0.766032963446475,4171.34112543516,8395579,105
1.66666666666667e-05,300,1.66273182957393,42,-2.04842993785145,32,4958,9,3,0.367175,0.01315,0.0358139851569415,0.4475,0.9825,0.0018152480839048,0.644856415848782,4159.600515397,2426764,114
1.66666666666667e-05,300,1.30461152882206,22,-1.55470654720144,22,4978,9,2,0.2597,0.10564375,0.406791490180978,0.4579125,0.9925,0.00180795500200884,0.563182199832074,4129.48519833092,8982853,141
1.66666666666667e-05,300,0.816854636591479,24,-2.00437608370657,14,4976,2,2,0.7460375,0.00213125000000003,0.00285675988137329,0.7977875,0.9625,0.000401929260450161,0.898315746753247,4659.91041666667,3620458,138
1.66666666666667e-05,300,2.71256892230576,39,-1.4922648263203,22,4961,6,12,0.3263,0.13924375,0.426735366227398,0.6441875,0.965,0.00120943358193913,0.660130543032097,3867.1295471368,6947950,130
1.66666666666667e-05,300,1.16580200501253,32,-2.04298705908561,26,4968,9,3,0.5380625,0.00516249999999996,0.00959461029155527,0.5855125,0.9875,0.00181159420289855,0.751326865000321,4149.47801837692,7106535,135
1.66666666666667e-05,300,2.01015037593985,33,-1.61725445931745,32,4967,9,6,0.17325,0.074025,0.427272727272727,0.2961,0.975,0.00181195892893094,0.43324764353042,4082.02848197218,7054780,134
1.66666666666667e-05,300,0.789598997493734,28,-2.15055859463694,30,4972,7,4,0.4734875,0.00768125000000003,0.0162227091528288,0.5417375,0.975,0.00140788415124698,0.717790521389493,4194.07510381649,1771631,136
1.66666666666667e-05,300,2.39298245614035,30,-1.26829415419786,21,4970,10,1,0.4538,0.0182,0.0401057734684883,0.5726,0.9825,0.00201207243460765,0.714285714285714,4177.57142857143,5771151,142
1.66666666666667e-05,300,1.12838345864662,45,-2.32784521526974,32,4955,10,4,0.460725,0.00846875000000002,0.0183813554723534,0.5515125,0.98,0.00201816347124117,0.708850931677019,4078.45089122605,6853040,133
1.66666666666667e-05,300,1.52176691729323,31,-1.81253387790973,26,4969,7,1,0.5408875,0.00433125000000001,0.00800767257516583,0.581175,0.96,0.00140873415174079,0.762932441253264,4208.94312309617,7665430,129
1.66666666666667e-05,300,1.1124686716792,26,-1.87811429151271,24,4974,8,3,0.418775,0.02501875,0.0597427019282431,0.5913375,0.985,0.00160836349014877,0.65774789785717,4377.04926957802,7226932,137
